"course_code","course_title","department","credits","description"
"SCST 5339","Foundations of Homeland Security","Security Studies (SCST)","3 Hours","Students focus on philosophies, tactics, and targets of terrorist groups, discussion of emerging terrorism trends and the roles of the private sector, and U.S. Government in responding to and preventing terrorism. Students also gain insight on how terrorism influences U.S. Foreign Policy.    Course Equivalents: CRIJ 5339 ."
"SCST 5340","Intelligence and Counterintelligence in National Security","Security Studies (SCST)","3 Hours","Students focus on the roles of various national intelligence collection platforms and intelligence analysis, how national policy makers utilize intelligence, and Congress' oversight role. Counterintelligence is introduced as an example of an external threat to homeland security.   Course Equivalents: CRIJ 5340 ."
"SCST 5341","Principles of Intelligence Analysis","Security Studies (SCST)","3 Hours","Students focus on new and alternative methods for conducting intelligence analysis as well as examine how analysis contributes to the overall understanding of intelligence and formulation of US national security policy. Analytic modeling techniques and the psychology of analysis in terms of analytic biases are covered.     Course Equivalents: CRIJ 5341 ."
"SCST 5342","Law Enforcement Intelligence and Crime Analysis","Security Studies (SCST)","3 Hours","This course foundation is the diversity of mission and roles of crime analysts at the local, state and federal levels. Traditional crime analysis functions are reviewed, including temporal and spatial plots. linking modus operandi, and crime distribution forecasting. Additionally, the dynamics of both terrorist and criminal intelligence functions are emphasized, including database linkages, role of Federal Data Fusion Centers, the National Information Sharing infrastructure, and the elements of systematic threat assessment.    Course Equivalents: CRIJ 5342 ."
"SCST 5344","Unconventional Threats","Security Studies (SCST)","3 Hours","This course will focus on a range of threats (some of which exist and some of which are emerging) that impact, or are likely to impact, homeland security in significant ways.  These threats will be addressed within the framework of three categories of threats based, respectively, on direct human action, technology, and the environment.  Topics to be addressed will include: 1) terrorism, destabilizing crime, mass global migration (human-based threats); 2. cyber threats, engineered biological threats, nuclear warfare, and global supply chain vulnerabilities (technology-based threats); 3: limitations on access to natural resources, climate change, novel diseases, and food security (environmental-based threats).Prerequisite:SCST 5339."
"SCST 5346","Information and Intelligence Management","Security Studies (SCST)","3 Hours","This course explores interoperability, data fusion, and integrative decision making protocols and systems for Homeland Security information and intelligence sharing in the overarching process of managing the flow of information and intelligence across all levels and sectors of government and the private sector. The content to support the rapid identification of emerging terrorism-related threats and other circumstances requiring intervention by government and private sector authorities."
"SCST 5348","Critical Infrastructure Protection","Security Studies (SCST)","3 Hours","This course provides an overview of the policy, strategy, and practical application of critical infrastructure security and resilience from the All-Hazards perspective. Students explore challenges and opportunities associated with: infrastructure-related public-private partnerships, information sharing, risk analysis and prioritization, risk mitigation, performance metrics, program management, incident management, and investing for the future."
"SCST 5396","Research Methods - Homeland Security Studies","Security Studies (SCST)","3 Hours","This course builds student competencies in key research philosophies, principles, and techniques which will enable successful design and implementation of research relevant to the field. Students will be exposed to various ways of managing, analyzing, and displaying data. The course will prepare students to establish an applied research portfolio and to compose and submit an applied research project to a journal or conference in Homeland Security."
"SCST 6093","Independent Studies in Security Studies","Security Studies (SCST)","1-3 Hours","This course is designed to give students flexibility to pursue study of a topic under the supervision of a faculty member where the topic will be studied more deeply than in a traditional course or where there are no available courses on the topic. Credit 1-3.Prerequisite:Approval of the Department Chair and the instructor directing the readings."
"SCST 6099","Thesis","Security Studies (SCST)","1-3 Hours","This course encompasses completion and defense of the Thesis. (Student must be registered inSCST 6099for the semester in which they receive the MS in Homeland Security degree.)  Variable Credit (1-3).Prerequisite:SCST 6398."
"SCST 6320","Emergency Management Integration II","Security Studies (SCST)","3 Hours","This course highlights the coordination and support of federal, territorial, state, regional, tribal and local efforts and resources used for complex incidents such as terrorist attacks, major disasters, or other high security and high consequence events. Specifically, federal coordinating structures, federal resource requests and deployment strategies, and regulations pertaining to federal assistance will be discussed. The role, function, and activation of federal operation centers, state level emergency operation centers, county emergency operation centers, as well as Multiagency Assistance Compacts (MACs) in support of tribal and local emergency response efforts will be analyzed.Prerequisite:SCST 5320."
"SCST 6360","Leadership in Homeland Security and Emergency Management","Security Studies (SCST)","3 Hours","Students examine the complexity of leadership in crises. They discern between decision-making models in naturalistic settings and evaluate cases and scenarios that highlight characteristics of successful leaders in events with high consequence outcomes. Students analyze organizational, political, and socio-cultural interdependencies that influence leadership in Homeland Security and Emergency Management (HSEM) settings and acquire stategies on how to reduce security risks through adoption of various decision support systems.Prerequisite:SCST 5344."
"SCST 6362","Critical Infrastructure Risk Management","Security Studies (SCST)","3 Hours","This course addresses the complexities of critical infrastructure security and resilience from a ""system-of-systems"" perspective. Students explore the notion of a system and how it applies to explicate how our critical infrastructures function and how they can fail or perform less than optimally under stress. The learner is provided with tools to uncover and manage risks affecting systems.Prerequisite:SCST 5348."
"SCST 6364","Cybersecurity","Security Studies (SCST)","3 Hours","This course focuses on policy, strategy, and the operational environment of cyberspace in the context of critical infrastructure security and resilience. Topics include: challenges presented by the 21st century risk environment, cyber-risk analysis and prioritization, government-private cybersecurity partnerships, and future cyber risks.Prerequisite:SCST 5348."
"SCST 6365","Doctrine and Praxis in Homeland Security","Security Studies (SCST)","3 Hours","This is a capstone experience research project containing a portfolio of reflexive elements on Homeland Security Doctrine, as well as an applied research product exploring contemporary topics in Homeland Security Studies of relevance to students? professional practice. The research product will reflect scholarship standards making it suitable for future presentation at a professional Homeland Security conference, symposium, or workshop.Prerequisite:SCST 5396."
"SCST 6370","Internship in Security Studies","Security Studies (SCST)","3 Hours","This course is designed to provide students with an opportunity to synthesize theory and practice. It requires a placement of a minimum of three months at 40 hours per week in an approved criminal justice, critical infrastructure, or private security setting.Prerequisite:Consent of the Department Chair or Internship Director."
"SCST 6394","Special Topics in Security Studies","Security Studies (SCST)","3 Hours","This course offers students the opportunities for structured coursework on emergent issues or other topics for which courses do not exist in the course catalog."
"SCST 6398","Thesis Practicum","Security Studies (SCST)","3 Hours","This course encompasses an overview of research strategies; principles of research writing; and procedures for initiating, executing and completing a thesis. The course culminates in the preparation and approval of a prospectus.Prerequisite:12 semester credit hours of graduate work."
"SOCI 5099","Graduate Readings in Sociology","Sociology (SOCI)","1-3 Hours","Students pursue an independent study of subjects not covered in the regular graduate curricula. Topics may cover special subject matter related to a thesis. Variable Credit (1-3).   Course Equivalents: SOCI 5399Prerequisite:Graduate standing or consent of instructor."
"SOCI 5100","Proseminar in Sociology","Sociology (SOCI)","1 Hour","Students prepare for graduate studies in sociology and are provided with the tools and resources to be successful graduate students.Prerequisite:Graduate Standing."
"SOCI 5310","Seminar In Sociological Theory","Sociology (SOCI)","3 Hours","Students study the most significant 19th and 20th century developments in sociology with emphasis placed on the relevance of classic sociological theory in the formation and development of contemporary sociological theory. Students explore the characteristics and origins of many major sociological schools of thought (e.g., Neo-Marxism, Critical Theory, Interactionism, Functionalism and Postmodernism) and accounts of these paradigms are presented together with their theoretical ramifications.Prerequisite:Graduate standing or consent of instructor."
"SOCI 5312","Seminar in Sociological Research","Sociology (SOCI)","3 Hours","Students examine the advanced study of logic, principles, and procedures involving techniques of design data collection and organization, analyses and interpretation for qualitative and quantitative sociological research.Prerequisite:Graduate standing or consent of instructor."
"SOCI 5313","Qualitative Methods","Sociology (SOCI)","3 Hours","Students study a wide range of qualitative sociological methods (e.g., in-depth interviews, participant observation, and content analyses) and gain many practical skills such as collecting and analyzing data and writing qualitative research."
"SOCI 5314","Social Statistics","Sociology (SOCI)","3 Hours","Students develop mastery of various statistical techniques used to analyze survey data (e.g. descriptive and inferential statistics, cross tabulation, ANOVA, correlation and regression). Students learn the logic, interpretation, and assumptions of each statistical model with an additional emphasis on  the application of these techniques.   Course Equivalents: SOCI 5414Prerequisite:Graduate standing or consent of instructor."
"SOCI 5319","Sociology of Entrepreneurship","Sociology (SOCI)","3 Hours","Students examine the role of the entrepreneur in modern society and ways modern society influences entrepreneurship in communities, regions, and nations. Topics may include entrepreneurial risk, opportunity, innovation, and social entrepreneurship, and students will critically examine how entrepreneurial behavior changes across social boundaries like race, gender, and culture.Prerequisite:Graduate Standing."
