courseId,courseName,courseDescription,courseCredits,courseSubject,courseLevel,courseCampus
CRP (CE) 6120,Urban Transportation Planning,"Consideration of urban travel characteristics, characteristics of transportation systems, transportation and land-use studies, trip distribution and trip assignment models, city patterns and subdivision layout. May also be offered as CE 6120.","(3, 3)",City And Regional Planning,Graduate,
CRP 6130,Transportation’s Impacts on Location and the Economy,"Explores how people and goods move and how this affects their location and our economy. Topics include how transportation impacts cities’ rise and decline; logistics and goods movement; air, rail, road and seaborne transportation and commerce; transportation and globalization; the role of transportation in different economic sectors; transportation and patterns of global inequality; and the growing impacts of information and communication technology on transportation and society.","(3, 3)",City And Regional Planning,Graduate,
CRP 6150,Transportation and Society,"Examines how transportation systems affect, and are affected by, our lives, from the individual to the locality to the nation to the globe. Topics include transportation history, transportation and land use, travel demographics and behavior, auto travel, public transportation, walking and bicycling, parking, travel and well-being, transportation and social justice, transportation and the environment, transportation economics and finance, transportation policy, transportation and public health, transportation worldwide, and the future of transportation.","(3, 3)",City And Regional Planning,Graduate,
CRP 6300,The Nature of Geographic Information Systems (GIS),Introduction to the theory and practical use of Geographic Information Systems (GIS). The course emphasizes geographic and statistical information and how it is represented and analyzed with computers. It introduces the concepts and components of a GIS and how they affect societal issues. Coreq: CRP 6301.,"(3, 3)",City And Regional Planning,Graduate,
CRP 6301,The Nature of Geographic Information Systems (GIS) Laboratory,Coreq: CRP 6300.,"(0, 0)",City And Regional Planning,Graduate,
CRP 8010,Planning Process and Legal Foundations,Introduction to the city and regional planning profession and related processes with the legal foundation for comprehensive planning and tools of implementation.,"(3, 3)",City And Regional Planning,Graduate,
CRP 8020,Place Making for the Built Environment,"Covers the principles and practice of site planning, including site analysis, site design, infrastructure planning; exploration of site planning options for residential, commercial, office, industrial and mixed-use projects; street network, civic space, and open space planning; emphasis on walkable, mixed-use, transit-oriented, sustainable development.","(3, 3)",City And Regional Planning,Graduate,
CRP 8030,Quantitative Analysis,"Students acquire tools for analyzing quantitative data in planning. Tools include descriptive statistics, t-tests, nonparametric statistics, regression and correlation, chi-squared tests, lambda and gamma, and ANOVA. Special emphasis is placed on communicating about data related to urbanization, planning and geography in written, oral and graphic formats.","(3, 3)",City And Regional Planning,Graduate,
CRP 8040,Introduction to GIS for Planning and Policy,"Introduction to Geographic Information Systems (GIS) and the use of ESRI ArcGIS for spatial data management, analysis, and display. This course is primarily intended for students in local and regional planning and policy fields. Coreq: CRP 8041.","(4, 4)",City And Regional Planning,Graduate,
CRP 8041,Introduction to GIS for Planning and Policy Laboratory,Coreq: CRP 8040.,"(0, 0)",City And Regional Planning,Graduate,
CRP 8050,Planning Theory and History,"Development of the planning practice and theories of planning process: historical evolution of planning practice in the U. S. , social issues in planning, theories of planning and critiques of those theories and ethical issues in planning practice.","(3, 3)",City And Regional Planning,Graduate,
CRP 8060,Urban and Regional Economics for Planners,"Overview of basic principles of urban and regional economics and local government public finance for planners. Topics covered include frameworks and methods for analyzing regional economies, municipal budgets, and the impact of public and private investment, particularly land development. The role of analysis in the planning process is also addressed.","(3, 3)",City And Regional Planning,Graduate,
CRP 8070,Professional Studio,Serves as a vehicle for synthesis and application of skills developed in other courses and includes participation in one or more real-world planning projects in addition to seminars and readings devoted to development of professional practice skills.,"(3, 3)",City And Regional Planning,Graduate,
CRP 8071,Professional Studio Laboratory,Coreq: CRP 8070.,"(0, 0)",City And Regional Planning,Graduate,
CRP 8080,Land Use and Comprehensive Planning,"Overview of forces and trends affecting community growth and change, including historical, ecological, economic, demographic, cultural, and design-related. Introduction to the comprehensive planning process with a special focus on basic methods of land use planning, including land suitability analysis and strategies for formulating alternative land use plans.","(3, 3)",City And Regional Planning,Graduate,
CRP 8090,Current Issues in Planning,Students are exposed to current practice issues in various fields of the planning profession through a series of guest speakers representing various areas of planning practice. The course is organized around the various concentration areas of the Clemson MCRP program.,"(1, 1)",City And Regional Planning,Graduate,
CRP 8120,"Globalization, Urbanization and Planning","Provides an overview of how globalization influences development and urbanization, with a focus on policy and planning implications. Students review the global trends affecting industrialized and developing countries, regions and cities; and examine case studies for urban and regional management alternatives, using case studies centered on transitional regions such as Southeast Asia and Africa.","(3, 3)",City And Regional Planning,Graduate,
CRP 8130,Fundamentals of Transportation Planning,"Identifies issues and questions transportation planners face, characterizes policy shaping transportation, instructs on methods to solve transportation planning problems and portrays the political and organizational environment in which transportation planners operate. Students integrate concepts and considerations via a systems approach with sensitivity to the transportation planning environment.","(3, 3)",City And Regional Planning,Graduate,
CRP 8140,Public Transit,"Familiarizes students with core concepts and practices in public transit. Course modules examine modes and design, planning issues and organizational environments inherent to public transit, and technical operations. Course concludes with an examination of comprehensive transit systems.","(3, 3)",City And Regional Planning,Graduate,
CRP 8150,Transportation Innovation,Students are encouraged to use information already obtained to create visionary thinking and interaction skills needed to become transportation leaders.,"(3, 3)",City And Regional Planning,Graduate,
