courseId,courseName,courseDescription,courseCredits,courseSubject,courseLevel,courseCampus
SOCY 4400,Contemporary Theory,"Survey of theorists from Comte to the present, emphasizing theory construction, theoretical analysis, and differences in theoretical approaches.","(3, 3)",Sociology,,
SOCY 4700,Theories Of Crime And Criminality,"Theories of crime causation with emphasis on theory construction, theory analysis, and differences in theoretical approaches.","(3, 3)",Sociology,,
SOCY 4920,Applied Sociology: Internship,Departmental approval. Internship in an organization or agency with the goal of learning how to use sociological knowledge in an applied setting. Course may be repeated for a maximum of 6 credit hours.,"(3, 3)",Sociology,,
SOCY 4960,Special Problems In Sociology,", Departmental approval. Independent reading program under supervision, to allow pursuit of specific interests in sociology not covered in other course offerings. Course may be repeated for a maximum of 6 credit hours.","(3, 3)",Sociology,,
SOCY 4970,Special Topics In Sociology,"Advanced topics in population and ecology, social structure, social institutions, socialization, religion, or other timely topics related to sociology. Course may be repeated for a maximum of 6 credit hours.","(3, 3)",Sociology,,
SOCY 5120,Critical Thinking And Structured Analysis,Exploration of various methodological and analytical issues related to critical thinking and structured analysis.,"(3, 3)",Sociology,,
SOCY 5200,Sociology Of Law,Controversial and contemporary issues in criminal law from a sociological perspective.,"(3, 3)",Sociology,,
SOCY 5300,Information Methods And Cyber Analysis,(SOCY 1000orSOCY 1007) andSOCY 5120or Departmental approval. Overview of various methods and techniques of open source information analysis in the private and public sectors.,"(3, 3)",Sociology,,
SOCY 5310,Advanced Methods Of Information And Cyber Analysis,(SOCY 1000orSOCY 1007) andSOCY 5120or Departmental approval. Application of methods and techniques of information analysis and related report writing.,"(3, 3)",Sociology,,
SOCY 5400,Sociology Of Mental Health,"Social analysis of the nature, development, identification, and treatment of mental illness. Credit with not be given for bothSOCY 5400andSOCY 6400.","(3, 3)",Sociology,,
SOCY 5500,Victimology,"Impact of victimization upon the crime victim, offender, and society, as well as the dynamics of the victim-offender relationship. Credit will not be given for bothSOCY 5500andSOCY 6500.","(3, 3)",Sociology,,
SOCY 5600,Sex Crimes,"Criminal sexual behavior, the social influences on what is defined as sexually deviant, and the ways the criminal justice system handles sex offenders. Credit will not be given for bothSOCY 5600andSOCY 6600.","(3, 3)",Sociology,,
SOCY 5650,Drugs And Society,"Context and correlates of drug use, relationship with crime and delinquency, and societal reaction to drug abuse. Credit will not be given for bothSOCY 5650andSOCY 6650.","(3, 3)",Sociology,,
SOCY 5670,Sociology Of Gender,"Social definitions and implications of gender, with emphasis on work, media, law, and interpersonal relationships. Credit will not be given for bothSOCY 5670andSOCY 6670.","(3, 3)",Sociology,,
SOCY 5680,Social Movements,"P/CSOCY 1000or P/CSOCY 1007. Exploration of social movements as collective action leading to different forms of social change. Topics covered include the origins, dynamics and consequences of major social movements, including movements for civil rights, women's rights, disability access, sustainability, etc.","(3, 3)",Sociology,,
SOCY 5690,Sociology Of Emotions,"P/CSOCY 1000or P/CSOCY 1007. Examination of the social dimensions of emotions. The emotional phenomena covered include love, empathy, anger, sadness, shame, fear, joy, happiness, and gratitude.","(3, 3)",Sociology,,
SOCY 5970,Special Topics In Sociology,", Departmental approval. Study of substantive areas sociology. Credit will not be given for bothSOCY 5970andSOCY 6970. Course may be repeated for a maximum of 6 credit hours.","(3, 3)",Sociology,,
SOCY 6120,Critical Thinking And Structured Analysis,Exploration of various methodological and analytical issues related to critical thinking and structured analysis. Credit will not be given for bothSOCY 5120andSOCY 6120.,"(3, 3)",Sociology,,
SOCY 6200,Sociology Of Law,Controversial and contemporary issues in criminal law from a sociological perspective. Credit will not be given for bothSOCY 5200andSOCY 6200.,"(3, 3)",Sociology,,
SOCY 6300,Information Methods And Cyber Analysis,Overview of various methods and techniques of open source information analysis in the private and public sectors. Credit will not be given for bothSOCY 5300andSOCY 6300.,"(3, 3)",Sociology,,
SOCY 6310,Advanced Methods Of Information And Cyber Analysis,Application of methods and techniques of information analysis and related report writing. Credit will not be given forSOCY 5310andSOCY 6310.,"(3, 3)",Sociology,,
SOCY 6400,Sociology Of Mental Health,"Social analysis of the nature, development, identification, and treatment of mental illness. Credit will not be given credit for bothSOCY 5400andSOCY 6400.","(3, 3)",Sociology,,
SOCY 6500,Victimology,"Impact of victimization upon the crime victim, offender, and society, as well as the dynamics of the victim-offender relationship. Credit will not be given for bothSOCY 5500andSOCY 6500.","(3, 3)",Sociology,,
SOCY 6600,Sex Crimes,"Criminal sexual behavior, the social influences on what is defined as sexually deviant, and the ways the criminal justice system handles sex offenders. Credit will not be given for bothSOCY 5600andSOCY 6600.","(3, 3)",Sociology,,
SOCY 6650,Drugs And Society,"Context and correlates of drug use, relationship with crime and delinquency, and societal reaction to drug abuse. Credit will not be given for bothSOCY 5650andSOCY 6650.","(3, 3)",Sociology,,
SOCY 6670,Sociology Of Gender,"Social definitions and implications of gender, with emphasis on work, media, law, and interpersonal relationships. Credit will not be given for bothSOCY 5670andSOCY 6670.","(3, 3)",Sociology,,
SOCY 6680,Social Movements,"Exploration of social movements as collective action leading to different forms of social change. Topics covered include the origins, dynamics and consequences of major social movements, including movements for civil rights, women's rights, disability access, sustainability, etc.","(3, 3)",Sociology,,
SOCY 6690,Sociology Of Emotions,"Examination of the social dimensions of emotions. The emotional phenomena covered include love, empathy, anger, sadness, shame, fear, joy, happiness, and gratitude.","(3, 3)",Sociology,,
SOCY 6970,Sociology Special Topics,Study of substantive areas of sociology. Credit will not be given for bothSOCY 5970andSOCY 6970. Course may be repeated for a maximum of 6 credit hours.,"(3, 3)",Sociology,,
SOCY 7000,Advanced Sociological Theory,Review of major types of sociological theory within the context of theoretical paradigms and significant theoretical issues that face the discipline.,"(3, 3)",Sociology,,
SOCY 7100,"Statistical Analysis Of Survey, Aggregate, And Large Data Sources","Techniques commonly used in multivariate statistical analysis of data sources such as surveys, archival records, and other large data sets. Credit will not  be given for bothSOCY 7100andSTAT 7100.","(3, 3)",Sociology,,
SOCY 7200,Seminar In Social Behavior,Research and theory concerning social and group influences on behavior.,"(3, 3)",Sociology,,
SOCY 7250,Sociology Of Violence,In-depth coverage of various forms of violence from the sociological perspective.,"(3, 3)",Sociology,,
SOCY 7850,Technology And Teaching In Sociology,", Departmental approval. Technology as a teaching tool sociology classes.","(1, 1)",Sociology,,
SOCY 7930,Directed Studies,", Departmental approval. Independent reading course under the supervision of a department faculty member. Course may be repeated for a maximum of 6 credit hours.","(3, 3)",Sociology,,
SOCY 7990,Research And Thesis,Preparation of a thesis. Course may be repeated with change in topics.,"(1, 10)",Sociology,,
SLHS 1110,Eagles Social Skills Instruction I,"Departmental approval. This course offers social skills instruction and introduces topics including basic conversational requirements, electronic communication, non-verbal communication, and miscellaneous social skills.","(1, 1)","Speech, Language, And Hearing Sciences",,
SLHS 1120,Eagles Social Skills Instruction Ii,"Departmental approval. This course offers social skills instruction to EAGLES students and introduces topics including basic conversational requirements, electronic communication, non-verbal communication, and good sportsmanship.","(1, 1)","Speech, Language, And Hearing Sciences",,
SLHS 1130,Eagles Social Skills Instruction Iii,"Departmental approval. This course offers social skills instruction to EAGLES students and introduces topics including get-togethers, handling arguments, and miscellaneous social skills.","(1, 1)","Speech, Language, And Hearing Sciences",,
SLHS 1140,Eagles Social Skills Instruction Iv,"Departmental approval. This course offers social skills instruction to EAGLES students and introduces topics including basic conversational requirements, handling bullying, minimizing rumors and gossip, and miscellaneous social skills.","(1, 1)","Speech, Language, And Hearing Sciences",,
SLHS 2500,Communication Disorders In Society,"Information on stuttering, speech, language, voice disorders and hearing impairment and how to interact with individuals with communication disorders.","(2, 2)","Speech, Language, And Hearing Sciences",,
SLHS 3000,"Introduction To Speech, Language, And Hearing Sciences","Survey of the field of speech pathology-audiology. Includes history of the profession, the inter-relatedness of the various pathologies, general principles of evaluation and therapy and the profession itself.","(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 3100,Linguistics In Slhs,This course will use a basic linguistic framework of typical development of language from which to study developmental and acquired disorders of language.,"(2, 2)","Speech, Language, And Hearing Sciences",,
SLHS 3400,Anatomy And Physiology Of Speech,"The study of anatomy and physiology of speech production including respiratory, laryngeal and articulatory-resonance systems and the process swallowing. Speech acoustics will be introduced.","(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 3410,Articulatory Phonetics And Phonological Development,Principles of phonetics and their application to speech.,"(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 3550,Speech And Hearing Science,"The acoustic properties of speech, their relationship to perceptual and physiological phonetics, and instrumentation used in speech science.","(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 3560,Neuroanatomy For Communication Disorders,"Anatomy and physiology of the central nervous system as it relates to speech, language, hearing and swallowing function and disorders.","(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 4100,Language Disorders Across The Lifespan,"Introduction to developmental language impairment from infancy through adolescence as well as acquired language impairment in adulthood with focus on the nature of language impairment, assessment of language disorders, and treatment of language disorders.","(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 4200,Speech Disorders Across The Lifespan,"This is one of two courses offered in the area of speech and language disorders. This course reviews the typical acquisition of the speech sound system and reviews basic articulation, phonological, fluency, voice, and motor speech disorders.","(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 4300,Critical Thinking And Evidence-Based Practice: An Introduction,Explores the decision making process in assessment and treatment of individuals with communication disorders. Emphasis on a scientific framework integrating research evidence and critical thinking.,"(2, 2)","Speech, Language, And Hearing Sciences",,
SLHS 4500,Special Observation,"(SLHS 4520or CMDS 4520) and (SLHS 4100) and (SLHS 3410or CMDS 3410). This course will provide foundational knowledge in treatment methods and guided observation of 25 hours in speech, language, and cognitive-communication evaluation and treatment.","(1, 1)","Speech, Language, And Hearing Sciences",,
SLHS 4520,Language Acquisition,First language acquisition in childhood and its change throughout the life span.,"(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 4580,Introduction To Clinical Procedures In Speech-Language Pathology,"3, CLN/LEC. Orientation to clinical activities, management methods and preparation of professional reports.","(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 4600,Audiology And Hearing Science,"Principles of auditory reception and the problems involved in measuring, evaluating and conserving hearing.","(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 4620,Hearing Rehabilitation,"Rehabilitation problems of children and adults in the area of auditory training, speech reading and speech conservation; includes clinical practice.","(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 4650,Introduction To Clinical Procedures In Audiology,Audiological instrumentation and test procedures.,"(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 4930,"Directed Study In Speech, Language & Hearing Sciences","Departmental approval. Directed learning experience in  speech, language, or hearing sciences involving literature review and writing related to a topic specific to the student. Course may be repeated for a maximum of 6 credit hours.","(1, 3)","Speech, Language, And Hearing Sciences",,
SLHS 4967,Honors Special Problems,Honors College. Departmental approval. Credit hours that apply towards fulfilling Honors requirement. Course may be repeated for a maximum of 3 credit hours.,"(1, 3)","Speech, Language, And Hearing Sciences",,
SLHS 4980,Undergraduate Research,2-9. P/CSLHS 3000. Departmental approval. This course is designed for active research engagement within a mentor's laboratory or the research implementation phase of an undergraduate research fellowship. Course may be repeated for a maximum of 3 credit hours.,"(1, 3)","Speech, Language, And Hearing Sciences",,
SLHS 4997,Honors Thesis,"Honors College. Departmental approval. Credit hours that apply towards Honor thesis requirements, the topic of which determined by the Honor's thesis faculty advisor and the student advisee. Course may be repeated for a maximum of 6 credit hours.","(1, 3)","Speech, Language, And Hearing Sciences",,
SLHS 5000,Study Abroad In Speech-Language Pathology,Survey of current international research and educational/clinical practices in the field of speech-language pathology. Course may be repeated for a maximum of 6 credit hours.,"(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 5100,"Motor Learning, Generalization, And Adherence For Speech Language Pathology","Motor learning, generalization, and adherence knowledge and skills required for speech-language therapist assistants and speech-language pathologists use in therapy.","(2, 2)","Speech, Language, And Hearing Sciences",,
SLHS 5200,Cultural Aspects In Applied Health Sciences,"This course is designed to provide undergraduate students in speech, language, and hearing sciences, and other applied health disciplines the opportunity to broaden their knowledge of and implementation of culturally responsive practices when working with patients/clients and team members.","(2, 2)","Speech, Language, And Hearing Sciences",,
SLHS 5300,Cognitive And Linguistic Aspects Of Aging,"Explores the age-related changes in cognitive-linguistic decline including the mechanisms of this decline; external factors such as physical exercise, pharmacology, and cognitive rehabilitation; and suggestions for prevention of cognitive decline and dementia.","(2, 2)","Speech, Language, And Hearing Sciences",,
SLHS 5400,Issues In Speech,"Current issues related to aspects of development, habilitation, and/or rehabilitation of articulation, voice, or fluency disorders will be explored. Course may be repeated for a maximum of 4 credit hours.","(2, 2)","Speech, Language, And Hearing Sciences",,
SLHS 5500,Issues In Audiology,"Current issues related to research methodologies and clinical care of auditory and vestibular development, psychoacoustics, and pathologies of the auditory system will be explored.","(2, 2)","Speech, Language, And Hearing Sciences",,
SLHS 5960,Special Problems In Language,"This Special Problems Seminar is a two hour per week meeting for study of topics in language. Topics will include aspects of language acquisition , including autism spectrum disorder and literacy, that are clinically relevant for speech language pathologists.","(2, 2)","Speech, Language, And Hearing Sciences",,
SLHS 7500,Clinical Practicum In Slp,Clinical practicum in evaluation and treatment of individuals with speech-language disorders. Course may be repeated for a maximum of 4 credit hours.,"(1, 1)","Speech, Language, And Hearing Sciences",,
SLHS 7510,Advanced Articulation/Phonological Disorders,Empirical and theoretical bases for articulartory pathologies.,"(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 7520,Language Disorders: Birth To Five,Empirical and theoretical bases for evaluation and treatment of language disorders for the birth to five population.,"(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 7530,Advanced Fluency Disorders,"Empirical and theoretical bases for dysfluency disorders, diagnoses and therapies.","(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 7540,Voice & Upper Airway Disorders,"Empirical and theoretical bases for voice pathologies, diagnoses and therapies.","(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 7550,Adult Aphasia,"Empirical and theoretical bases for adult language disorders associated with CNS pathologies, diagnoses and therapies.","(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 7560,Craniofacial Anomalies,A review of syndromic and non-syndromic craniofacial disorders including cleft lip/palate. Assessment and treatment of speech and language problems associated with these anomalies is emphasized.,"(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 7570,Evaluation Of Research In Speech Pathology And Audiology,Survey of experimental designs and statistical procedures used in speech-language pathology/audiology literature for consumers of research.,"(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 7590,Language Disorders: School-Age,Empirical and theoretical bases for evaluation and treatment of language disorders for school-age children through adolescence.,"(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 7600,Clinical Problems In Hearing,(CMDS 4650 orSLHS 4650) and (CMDS 4600 orSLHS 4600) and (CMDS 4620 orSLHS 4620). Topics chosen to address topics and problems in hearing. Course may be repeated for a maximum of 12 credit hours.,"(2, 2)","Speech, Language, And Hearing Sciences",,
SLHS 7700,Clinical Problem Solving I,This course will help students develop problem-solving skills that can be applied to clinical practice in Speech-Language Pathology.,"(2, 2)","Speech, Language, And Hearing Sciences",,
SLHS 7720,Clinical Problem Solving Ii,This course will promoted advanced problem-solving skills that can be applied to clinical practice in Speech-Language Pathology.,"(2, 2)","Speech, Language, And Hearing Sciences",,
SLHS 7740,Clinical Problem Solving Iii,This course will promoted advanced problem-solving skills that can be applied to clinical practice in Speech-Language Pathology.,"(2, 2)","Speech, Language, And Hearing Sciences",,
SLHS 7810,Motor Speech Disorders,"Empirical and theoretical bases for motor speech disorders, diagnoses and therapies.","(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 7820,Dysphagia,The role of speech-language pathology in diagnosing and treating swallowing disorders in children and adults. Emphasis will be placed upon clinical and instrumental assessment and treatment strategies.,"(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 7840,Augmentative And Alternative Communication,"Process and specific equipment involved in assessment, prescription and intervention with adults and children who are unable to use traditional communication modes.","(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 7860,Speech Science,"Acoustic properties of speech, physiology and perception of the speech signal, and an orientation to instrumentation used in speech science.","(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 7920,Internship In Speech-Language Pathology,Completion of all academic course work. Successful completion of comprehensive exams or enrollment in graduate thesis. Course may be repeated for a maximum of 10 credit hours.,"(5, 5)","Speech, Language, And Hearing Sciences",,
SLHS 7930,Directed Studies,"Conferences, readings, research or reports in a specialized area of communication disorders. Course may be repeated for a maximum of 3 credit hours.","(1, 3)","Speech, Language, And Hearing Sciences",,
SLHS 7970,Special Topics Seminar,"Advanced treatment of contemporary topics and trends, as well as current research aspects of audiology and speech-language pathology. Course may be repeated for a maximum of 4 credit hours.","(2, 2)","Speech, Language, And Hearing Sciences",,
SLHS 7990,Research And Thesis,Credit hours to fulfill thesis requirements. Course may be repeated with change in topics.,"(1, 5)","Speech, Language, And Hearing Sciences",,
SLHS 8100,Hearing Science,Introduction to instrumentation and calibration of audiometric equipment. Auditory perception in normal-hearing and hearing impaired listeners.,"(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 8110,Auditory Physiology,"Detailed study of the anatomy and physiology of the human auditory, and vestibular system over the lifespan.","(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 8120,Audiology Clinical Methods,"Use of audiometric equipment, administering audiological tests, recording test results, and interpreting test findings, including otoscopy, and cerumen management.","(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 8200,Diagnostic Audiology,"Basic and advanced audiometric techniques to assess auditory system's site of lesion, including otoscopy, cerumen management, otoacoustic emissions and immittance.","(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 8210,Medical Aspects Of Hearing Disorders,"Study of the disorders of hearing including their medical diagnosis, evaluation, and treatment.","(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 8220,Amplification I,"Background and development of hearing aids and other amplification systems; performance standards and measurement techniques; selection, fitting and dispensing procedures.","(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 8300,Central Auditiory Processing,"Selected clinical procedures in audiology, including electrophysiologic and behavioral tests of central auditory functioning.","(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 8310,Aural Rehabilitation,Psychosocial aspects on hearing loss; clinical and therapeutic management of older persons with hearing disorders including counseling of the hearing-impaired and their families.,"(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 8320,Clinical Applications Of Amplification,"Didactic and practical training in use of instrumentation for testing, programming, fitting and verifying amplification.","(2, 2)","Speech, Language, And Hearing Sciences",,
SLHS 8400,Pediatric Audiology,"Normal development of speech, language and hearing losses' effect on communication, etiologic factors, screening, audiologic assessment, differential diagnosis and clinical management.","(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 8410,Aural Habilitation,The parameters involved in the management of hearing-impaired school-aged children.,"(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 8420,Amplification Ii,Review of recent trends in hearing aid technology including digital and Programmable instruments.,"(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 8430,Clinical Application Of Diagnostic Audiology,"Didactic and practical training for selection, administration, and interpretation of behavioral and electrophysiologic tests, including auditory processing disorders.","(2, 2)","Speech, Language, And Hearing Sciences",,
SLHS 8500,Electrophysiological Procedures In Audiology,"Selected neurophysiological clinical procedures in audiology, including electronystagmography and auditory evoked potentials.","(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 8510,Clinical Application Of Balance Assessment,"(CMDS 8230 and CMDS 8320 and CMDS 8430) or (SLHS 8230 andSLHS 8320andSLHS 8430). Didactic and practical training for selecting, conducting, and interpreting tests to identify disorders of balance and other auditory related systems.","(2, 2)","Speech, Language, And Hearing Sciences",,
SLHS 8520,Hearing Conservation,"Studies the effects of noise on auditory system and implementation of hearing conservation programs in industry, schools and the military.","(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 8570,Evaluation Of Research In Audiology,Survey of experimental designs and statistical procedures used in audiology research.,"(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 8600,Balance Disorders,Detailed coverage of the assessment and treatment of patients with balance disorders using nystagmography and other techniques.,"(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 8610,Implant Technology,Detailed study of the assessment and treatment of patients with cochlear implants.,"(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 8620,Outcome Measures In Audiology,Application of research methodology to demonstrate efficacy in clinical service delivery in all areas of audiologic practice.,"(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 8630,Counseling In Audiology,Advanced course in the counseling component of rehabilitative audiology.,"(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 8650,Advanced Audiometry,"(CMDS 8120 and CMDS 8320 and CMDS 8430 and CMDS 8510) or (SLHS 8120andSLHS 8320andSLHS 8430andSLHS 8510). Didactic and practical training for selection, administration, scoring, and interpretation of behavioral audiometric tests and electrophysiologic procedures.","(2, 2)","Speech, Language, And Hearing Sciences",,
SLHS 8700,Professional Issues,Legal and ethical issues in clinical audiology.,"(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 8800,The Neurological Bases Of Communication Disorders,"Anatomy and physiology of the central nervous system as it relates to speech, language and hearing function and disorders.","(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 8810,Private Practice,Concepts and strategies for private practice in the areas of clinical and industrial audiology.,"(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 8910,Clinical Practice In Audiology,"Clinical practicum involving evaluation and management of patients of all ages with disorders of auditory, vestibular, and other auditory related systems.","(2, 2)","Speech, Language, And Hearing Sciences",,
SLHS 8920,Clinical Internship,Intensive clinical experience at off-campus setting up to 20 hours per week of supervised practicum. Course may be repeated for a maximum of 15 credit hours.,"(5, 5)","Speech, Language, And Hearing Sciences",,
SLHS 8940,Clinical Residency,"A full time, supervised, nine month residency at an off-campus facility that provides audiological services. Fall, Spring.","(6, 6)","Speech, Language, And Hearing Sciences",,
SLHS 8950,Audiology Grand Rounds,"Discussion/Seminar in timely clinical issues in audiology, clinical problem solving and case studies in contemporary audiologic service delivery.","(3, 3)","Speech, Language, And Hearing Sciences",,
SLHS 8980,Capstone Project,A project involving applied clinical research or development of an innovative clinical procedure.,"(1, 1)","Speech, Language, And Hearing Sciences",,
STAT 1010,Data Epistemology,"This course will provide the basic tools to understand, interpret and reason with data in order to critically think about data-driven knowledge. Acquiring notions of logical reasoning and data literacy, the students will know how to analyze and ask the correct questions regarding data collection, representation and  interpretation.","(3, 3)",Statistics,,
STAT 2010,Statistics For Social And Behavior Sciences,Introduction to basic principles of statistical reasoning and statistical procedures used in data analysis in the social and behavioral sciences.,"(4, 4)",Statistics,,
STAT 2017,Honors Statistics For Social And Behavioral Sciences,"Honors College. Introduction to statistical data analysis, statistical packages, and APA-style statistical reporting use in research in Psychology and other social and behavioral sciences.","(4, 4)",Statistics,,
STAT 2510,Statistics For Biological And Health Sciences,"Introduction to statistical concepts, reasoning and methods used in data analysis, descriptive statistics, sampling distributions, statistical inference, confidence intervals, regression or correlation, contingency tables. Students who have previous credit in any higher-numbered math course may not receive credit.","(3, 3)",Statistics,,
STAT 2600,Business Analytics I,"Introduction to analytics in business including use of data to make business decisions, basic predictive business modeling, and communication of analytical results. Minimum 2. 0 overall cumulative undergraduate GPA.","(3, 3)",Statistics,,
STAT 2610,Statistics For Business And Economics,"Introduction to statistical analysis, theory, and interpretation used in business and economics.","(3, 3)",Statistics,,
STAT 2710,Statistical Computing,(P/CSTAT 2010or P/CSTAT 2017) and (P/CSTAT 2510or STAT 2513) and P/CSTAT 2610and P/CSTAT 3010. Introduction to basic statistical computing programs and methods.,"(1, 1)",Statistics,,
STAT 3010,Statistics For Engineers And Scientists,Introduction to statistical methods and analysis used in engineering and science.,"(3, 3)",Statistics,,
STAT 3600,Probability And Statistics I,Calculus-based introduction to probability and statistics with an emphasis on practical problem-solving.,"(3, 3)",Statistics,,
STAT 3610,Probability And Statistics Ii,Departmental approval. Continuation ofSTAT 3600.,"(3, 3)",Statistics,,
STAT 3611,Probability And Statistics Ii Laboratory,Departmental approval. Coreq. The application of statistical techniques fromSTAT 3610.,"(1, 1)",Statistics,,
STAT 4000,Introduction To Data Science,"Departmental approval. This course will provide an entry level introduction to the field of data science. The course will cover the essential statistical and computational tools including programming and analytical models, as well as teamwork, communication, and critical thinking.","(3, 3)",Statistics,,
STAT 4610,Applied Regression Analysis,"Least squares estimation, hypothesis testing and confidence interval estimation in regression; simple, polynomial and multiple linear regression; residual and lack-of-fit analysis; use of dummy variables; multiple and partial correlation analysis; model building algorithms and model comparisons; transformations.","(3, 3)",Statistics,,
STAT 4620,Applied Nonparametric Statistics,Review of elementary probability; goodness-of-fit tests; for singles and several location parameters; tests for scale parameters; distribution tests; measures of association; bootstrap and permutation tests.,"(3, 3)",Statistics,,
STAT 4630,Applied Time-Series Analysis,,"(3, 3)",Statistics,,
STAT 4650,Introduction To Bayesian Statistics,This course will develop an introduction to the Bayesian thinking and the Fundamental Concepts in Bayesian Statistics.,"(3, 3)",Statistics,,
STAT 4970,Special Topics In Statistics,Departmental approval. Special topics designed to meet the needs and interest of students. Course may be repeated for a maximum of 6 credit hours.,"(1, 3)",Statistics,,
STAT 4980,Undergraduate Research In Statistics And Data Science,Directed research in Statistics and Data Science. Departmental Approval. Course may be repeated for a maximum of 3 credit hours.,"(1, 3)",Statistics,,
STAT 5000,Intermediate Statistical Methods For Data Science,"C Grade or better in STAT3610 or STAT3010 or equivalent. Principles of probability and statistics, multiple testing and bootstrapping, parametric and nonparametric regression, generalized linear models, time dependent data with a focus on Data Science.","(3, 3)",Statistics,,
STAT 5110,Sas Programming And Applications,Emphasis is placed on using SAS routines to obtain statistical analyses for common statistical methods and interpreting output.,"(3, 3)",Statistics,,
STAT 5210,R Programming For Data Science,"3, LEC. Fundamental concepts on R programming language and popular R packages. Topics include basic syntax, R objects, control flow, file input and output, building R packages, data manipulation, visualization, interface to C, parallel computing, building web apps.","(3, 3)",Statistics,,
STAT 5330,Data Based Decision Making Using Six Sigma,"Departmental approval. Covers statistical tools needed for implementation of ""Six Sigma"", ""Learn Six Sigma"" and ""Design for Six Sigma"". Credit will not be given for bothSTAT 5330andSTAT 6330/ 6336.","(3, 3)",Statistics,,
STAT 5600,Probability And Statistics For Data Science,"Grade of C or better inSTAT 3610orSTAT 3010and Grade of C or better inMATH 1620or equivalent. Basic probability theory, random variables, multivariate random variables, expectation, random processes, times series, convergence of random processes, Markov chains, maximum likelihood estimation, Bayesian statistics, hypothesis testing, prediction, sampling and resampling methods, multivariate statistics.","(3, 3)",Statistics,,
STAT 5610,Fundamentals Of Statistical Inference I,"Probability and independence; discrete and continuous distributions, random variable, moments; joint, marginal, conditional distributions; exponential families; bivariate transformations, covariance and correlation; multivariate distributions, sums of random variables, sampling distributions for normal data, order statistics; convergence of random variables, principles of data reduction; the likelihood principle.","(3, 3)",Statistics,,
STAT 5620,Fundamentals Of Statistical Inference Ii,"Properties of random samples; generating a random sample; point and interval estimation; hypothesis testing; Analysis of Variance: one-way ANOVA, multi-way ANOVA and ANCOVA; linear regression, multiple regression and GLM methods, logistic regression.","(3, 3)",Statistics,,
STAT 5630,"Sample Survey, Design And Analysis","Departmental approval. Estimation of means, proportions, finite populations, stratified sampling, systematic sampling ratio estimations.","(3, 3)",Statistics,,
STAT 5650,Statistical Learning,"or equivalent. Introduction to modern methods and algorithms in Statistics. Topics include common supervised and unsupervised learning methods such as linear regression, logistic regression, regularization, non-parametric regression, model assessment and selection, neural network, support vector machines, principal components analysis.","(3, 3)",Statistics,,
STAT 5670,Probability And Stochastic Processes I,"Random variables, discrete and absolutely continuous distributions. Poisson process, expectation and conditional expectation. Moment generating functions, limit distributions. Emphasis on probabilistic reasoning and problem solving. Credit will not be given for bothSTAT 5670andMATH 5670.","(3, 3)",Statistics,,
