"subject","course_code","course_name","description","credits"
"American Sign Language","ASL 01301","American Sign Language Literature","This course, conducted in American Sign Language (ASL), provides an overview of literature in ASL. This course offers an introduction, discussion, and literary analysis of ASL Poetry, ASL Storytelling/Narratives, Deaf Humor, Deaf Folklore and other genres. Students will continue to study major grammatical features of ASL to develop competency in communication, comprehension, and interaction in the language and culture of the Deaf. Students will analyze contents, themes, and stylistic techniques of works performed by various ASL literary artists. This course emphasizes practices in planning, developing, and performing various narrative genres. Prerequisite Courses: with a minimum grade of C- Course Attributes: CAT, UGRD Academic Department: World Languages","Credits: 3"
"American Sign Language","ASL 01320","Deaf Culture and Communities","This course, conducted in American Sign Language (ASL), introduces students to American Deaf communities and provides a comprehensive analysis of how Deaf people are understood from a cultural perspective. Using Critical Deaf Theory (DeafCrit) and trans-disciplinary approaches, students gain a critical appreciation of Deaf lives within social, historical, political, and global contexts. This course examines the challenges, contributions, and future innovations centering American Deaf communities. Prerequisite Courses: with a minimum grade of C- Course Attributes: CAT, UGRD Academic Department: World Languages","Credits: 3"
"American Sign Language","ASL 01440","Special Topics in World Languages","This course brings new perspectives and themes to the established World Languages curriculum by expanding options for upper-level electives in American Sign Language (ASL).  The particular course topic offered may vary, depending on the scholarly interests of the faculty member as well as student interest and demand. Prerequisite Courses: with a minimum grade of C- Course Attributes: CAT, UGRD Academic Department: World Languages","Credits: 3"
"American Studies","AMST 13101","Introduction to American Studies","This is an interdisciplinary course intended to introduce the methods and themes central to American Studies. The course describes the typical methods of text, social, historical, and cultural analyses as they apply to the study of American society and culture. Course Attributes: CAT, HUML, UGRD Academic Department: Center for Interdisciplinary Studies","Credits: 3"
"American Studies","AMST 13301","Interdisciplinary Research and Writing","Interdisciplinary Research and Writing provides a disciplinary and interdisciplinary approach to research and writing. The students will gain a basic knowledge of the research methods and writing of three different disciplinary areas: Literary Studies, History, and Social Sciences. These units will approach four questions in a parallel form for each field: What counts as knowledge in this discipline? What counts as evidence in this discipline? How do we collect evidence? and, How do we write up and write about our original research? Prerequisite Courses: ( with a minimum grade of D- and with a minimum grade of D- (may be taken concurrently)) Course Attributes: CAT, GNED, UGRD, WRIT Academic Department: Center for Interdisciplinary Studies","Credits: 3"
"American Studies","AMST 13320","American Studies in the Classroom-WI","This course provides students Social Studies skills for aspiring school teachers in all grade levels.  Focusing on historical periodization, primary sources, and map reading, this course focuses upon pedagogy and disciplinary methodology to provide tools for effective social studies teaching at all grade levels. Prerequisite Courses: with a minimum grade of D- or HONR 01112 with a minimum grade of D- or with a minimum grade of D- Course Attributes: CAT, UGRD, WRIT Academic Department: Center for Interdisciplinary Studies","Credits: 3"
"American Studies","AMST 13402","Senior Seminar in American Studies - WI","This seminar provides the opportunity for students to engage in their own research into American Studies and to significantly advance their own scholarly development in the field. Students interact with their instructor and the other students in the seminar in the development and completion of individual projects. The central theme will vary by semester. Topics may include: ethnicity, popular religion, slavery in North America, World War II at home and abroad. Prerequisite Courses: with a minimum grade of D- Course Attributes: CAT, RE, UGRD, WRIT Academic Department: Center for Interdisciplinary Studies","Credits: 3"
"Anatomical Sciences","ANS 00501","Clinically Integrated Human Anatomy","This course focuses on the study of the macroscopic structure and the 3-dimensional relationship of structures of the human body through dissection, supportive diagnostic imaging and other methods. In addition, the anatomical basis for certain body functions and diseases are taught and within the context of life-stage changes, stressing both adult and pediatric changes in anatomy. *This course is only open to students in the Anatomical Sciences program.* Course Attributes: GCAT, GRAD Academic Department: Translational Biomedical Engineering & Sciences","Credits: 8"
"Anatomical Sciences","ANS 00502","Clinical Neuroscience","The ultimate goal of this course is to understand the neurocytology and neural connections associated with the human brain. A primary focus will on the study of nerves of the central nervous system and organization of the brain. A second major focus emphasized in this course involves the study of how and where injuries or lesions to nerves and to parts of the brain cause significant clinical neurologic signs and symptoms. *This course is only open to students in the Anatomical Sciences program.* Prerequisite Courses: with a minimum grade of C Course Attributes: GCAT, GRAD Academic Department: Translational Biomedical Engineering & Sciences","Credits: 3"
"Anatomical Sciences","ANS 00503","Teaching Practicum in Human Anatomy Dissection I","In this teaching practicum course, ANS students will be facilitating Synergistic Guided Learning (SGL)1 and SGL2 student physicians in their anatomy dissection experience. The anatomy focus of this practicum is mainly the SGL1 curriculum in their block, Integrated Musculoskeletal Anatomy (IMA), and two labs in the SGL2 curriculum in their Organs/Systems Anatomy (OSA). Prerequisite Courses: with a minimum grade of C Course Attributes: GCAT, GRAD Academic Department: Translational Biomedical Engineering & Sciences","Credits: 3"
