Course Code,Course Name,Credits,Level
STAT 63800,Special Topics in Applied Statistics,1.5,Graduate
ARTH 7804O,Special Topics in Art History,3,Graduate
BIOL 79035,Special Topics in Biology: Mitochondrial Impairment in Neurodegeneration,3,Graduate
COCO 72700,Special Topics in Counseling,3,Graduate
DAN 74600,Special Topics in Dance,3,Graduate
ECC 71953,Special Topics in Early Childhood Education,3,Graduate
ECC 71952,Special Topics in Early Childhood Education,2,Graduate
ECC 71951,Special Topics in Early Childhood Education,1,Graduate
SPEDE 76500,Special Topics in Early Childhood Special Education,1,Graduate
MUS 77800,Special Topics in Ethnomusicology: Issues/Regions,3,Graduate
BIOL 77100,Special Topics in Experimental Biology,3,Graduate
FREN 79100,Special Topics in French Literature,3,Graduate
IMA 78200,Special Topics in Integrated Media Arts,3,Graduate
ARTH 7801H,Special Topics in Islamic Art,3,Graduate
MUS 71900,Special Topics in Music Performance,1,Graduate
MUS 74071,Special Topics in Music Theory: Introduction to Max/MSP,3,Graduate
MUS 74005,"Special Topics in Music Theory: Music, Meaning, and Emotion",3,Graduate
MUS 76086,Special Topics in Musicology: Music and Disability,3,Graduate
PSYCH 68000,Special Topics in Psychology,3,Graduate
COMSC 79000,Special Topics in Speech- Language Pathology or Audiology,3,Graduate
ARTCR 75100,Special Topics in Studio Art,3,Graduate
CEDC 76000,Special Topics in the Arts,3,Graduate
MUS 71808,Special Topics in Vocal Performance: Pocket Opera,1,Graduate
ARTCR 75135,Special Topics Performance Meditation,3,Graduate
GSR 79000,Special Topics Seminar,3,Graduate
IMA 78000,Special Topics Seminar,3,Graduate
ARTH 76100,Special Topics Seminar in Exhibitions and Collecting,3,Graduate
SPAN 79668,Special Topics: 19th Century Disparate Poetics: Guachesa and Modernismo,3,Graduate
ARTH 7802P,Special Topics: 19th Century Theory,3,Graduate
ARTH 7802H,Special Topics: American Art,3,Graduate
ARTH 78082,Special Topics: Americana,3,Graduate
MATH 79553,Special Topics: Analytic Number Theory,3,Graduate
ARTH 7802Z,"Special Topics: Approaches to Ottoman Art, Culture and Historiography",3,Graduate
ARTCR 75139,Special Topics: Art and Humor,3,Graduate
ARTH 7803I,Special Topics: Art and Humor,3,Graduate
HIST 77214,"Special Topics: Art, Politics, and Society in America",3,Graduate
ARTCR 75118,Special Topics: Audio,3,Graduate
ARTCR 75138,Special Topics: Audio and Sound,3,Graduate
ARTH 7801I,Special Topics: Bathtime,3,Graduate
BIOL 79000,Special Topics: Biology,3,Graduate
ENGL 77156,"Special Topics: Black Radicalism: Theory, Text, Performance.",3,Graduate
EDESL 70158,Special Topics: Business English,1,Graduate
NURS 69914,Special Topics: Capstone Development,3,Doctoral
CHEM 69803,Special Topics: Chemistry Education,3,Graduate
CHEM 69802,Special Topics: Chemistry Education,2,Graduate
ARTH 78094,Special Topics: Concept,3,Graduate
DAN 74661,Special Topics: Dance Legacies,3,Graduate
ARTH 7802M,Special Topics: Devotion Buddhism,3,Graduate
MATH 79565,Special Topics: Differential Geometry of Manifolds,3,Graduate
ARTH 7802R,Special Topics: Estridentismo,3,Graduate
PGEOG 70467,Special Topics: Field Ecology of New York City,3,Graduate
IMA 78320,Special Topics: Film as a Collaborative Art,1,Graduate
ARTH 7802O,Special Topics: German Art,3,Graduate
NURS 69908,Special Topics: Global Health Nursing,3,Graduate
IMA 78300,Special Topics: Intensive Tools and Technology Workshop,1,Graduate
IMA 78321,"Special Topics: Interactive, Reactive Visuals with Max/MSP",1,Graduate
ARTH 7802J,Special Topics: Internat Rococo,3,Graduate
ARTH 7802I,Special Topics: Islamic City,3,Graduate
PSYCH 75052,Special Topics: Issues in Health Psychology,3,Graduate
ARTH 7801O,Special Topics: Land Art,3,Graduate
SPAN 79659,Special Topics: Latino Identity in New York,3,Graduate
DAN 74656,Special Topics: Lighting Design for Dance,3,Graduate
ITAL 79340,Special Topics: Mapping Italy's National Consciousness,3,Graduate
THC 72576,Special Topics: Metatheatre,3,Graduate
ARTH 7802S,Special Topics: Modern Architecture of the Middle East,3,Graduate
ARTH 78002,Special Topics: Modern Art,3,Graduate
IMA 78062,Special Topics: Narrative Scriptwriting,3,Graduate
ARTH 7802K,Special Topics: Nostalgia Contemp,3,Graduate
ARTH 7802G,Special Topics: Oppositional Biennial,3,Graduate
ARTCR 75137,Special Topics: Painting Workshop,3,Graduate
ARTCR 75133,Special Topics: Performance,3,Graduate
ARTH 7802Q,Special Topics: Photography,3,Graduate
ANTH 70204,Special Topics: Postcards to Pinterest: Privacy and Accessibility in Our Online World,3,Graduate
THC 76084,Special Topics: Producing,3,Graduate
ARTH 7801G,Special Topics: Seminar in Far Eastern Art,3,Graduate
DAN 74620,Special Topics: Site Specific Dance,3,Graduate
ANTH 77105,Special Topics: Social Media Lang Tech,3,Graduate
IMA 78322,Special Topics: Social Media Storytelling,1,Graduate
IMA 78203,Special Topics: Socially Engaged Games,3,Graduate
IMA 78036,Special Topics: Studio Practice,3,Graduate
ITAL 79371,Special Topics: Tasso's Jerusalem Delievered the Pastoral and his Poetry Genius and Melancholy,3,Graduate
EDESL 70208,Special Topics: Teaching Drama in ESL,2,Graduate
EDESL 70212,Special Topics: Teaching English in Global Contexts,2,Graduate
EDESL 70213,Special Topics: Teaching English to Refugee Students,2,Graduate
EDESL 70207,Special Topics: Teaching Generation 1.5 ESL Students,2,Graduate
EDESL 70206,Special Topics: Teaching Multi-Level ESL Classes,2,Graduate
EDESL 70155,Special Topics: Technology in TESOL,1,Graduate
SPAN 79666,Special Topics: The Latin American Boom in Perspective,3,Graduate
ARTH 7802L,Special Topics: Totalitarianism,3,Graduate
ENGL 78462,Special Topics: Virginia Woolf,3,Graduate
ARTH 7801M,Special Topics:Asian & Islamic,3,Graduate
ARTCR 75102,Specific Art,3,Graduate
IMA 78068,Spectral Signals,3,Graduate
ARTCR 7511K,Spectral Signals,3,Graduate
COMSC 61500,Speech and It's Production,3,Graduate
SPED 73500,Speech Development and Remediationof Students who are Deaf and Hard-of-Hearing,3,Graduate
COMSC 79009,Speech-Language Pathology: Seminar in Reading and Dyslexia,3,Graduate
ENGL 71200,Spenser,3,Graduate
SSW 79188,Spirituality and Healing,3,Graduate
PSYCH 75074,Spirituality and Psychology,3,Graduate
LAT 71003,Spolia & Spoliation Latin Literature and Roman Culture,3,Graduate
PH 77103,Spss Analysis & Data Manipulation,1,Graduate
SPEDE 76551,Sptpc:Incid Teaching,1,Graduate
LATED 74100,Spvsd Prac Itcgh Lat,3,Graduate
FREN 79110,Srv:Francophone Lit,3,Graduate
FREN 79702,Srv:Francophone Literature,3,Graduate
URBG 78765,Sstnbl Dev Ct & Sub,3,Graduate
SSW 71700,SSW Practice Lab I,3,Graduate
PSYCH 75077,St Depression & Suicid,3,Graduate
EDESL 78500,"St Tch TESOLl K-12,YL",1,Graduate
EDESL 79800,St Teaching/Acad ESL,2,Graduate
THC 72522,Staging History,3,Graduate
PSYCH 75078,Stanimal Beh Eco Con,3,Graduate
THC 72575,Stanislarky & After,3,Graduate
STAT 63857,Stat & Phil of Sci,1.5,Graduate
STAT 63854,Stat & The Law,1.5,Graduate
EDPS 72100,Stat Computing in Education 2,4,Graduate
PSYCH 75057,Stat:Tutoring in Psy,3,Graduate
ACC 77700,State and Local Taxation,3,Graduate
ECO 77700,State and Local Taxation,3,Graduate
STAT 72453,Statistical Computng,3,Graduate
STAT 72456,Statistical Learning,3,Graduate
PSYCH 70600,Statistical Methods in Psychology 2,3,Graduate
PSYCH 70500,Statistical Methods in Psychology I,3,Graduate
STAT 78700,Statistical Models for Spatial Data,3,Graduate
GSR 70900,Statistics 2,3,Graduate
EDPS 70100,Statistics Computing in Educ 1,4,Graduate
EDF 80000,Statistics for Applied Educational Research 1,3,Doctoral
EDF 80300,Statistics for Applied Educational Research 2,3,Doctoral
GSR 70800,Statistics I,3,Graduate
PH 77101,Statistics Review Workshop,1,Graduate
NURS 79800,Std:Cmplex Nsg Probs,3,Graduate
ENGL 77659,Std:Multicul/Min Lit,3,Graduate
THC 72583,Stge Direct & Limits,3,Graduate
ARTH 7803F,Still Life,3,Graduate
PHYS 854U1,Stochastic Methods,4,Graduate
STAT 76200,Stochastic Methods in Finance,3,Graduate
MATH 79562,Stochastic Optimization By Computer Simulation,3,Graduate
STAT 72550,Stochastic Simul,3,Graduate
ANTH 77154,Stories and Silences,3,Graduate
IMA 78361,Story Based Strategies,1,Graduate
IMA 78052,Story Strategies,3,Graduate
THC 72531,Storytelling and Contemporary Culture,3,Graduate
MUS 71910,Storytelling through Performance,1,Graduate
NURS 69987,Strat Adv Prac Nurse,3,Graduate
EDUC 72079,Strat for Tchng Lit,3,Graduate
URBP 78793,Strat Pln-Non Pr Crp,3,Graduate
SPED 70651,Strateg/Curr:Sev Dis,1,Graduate
URBG 74900,Strategic Planning for Nonprofit Organizations,3,Graduate
SPED 70650,Strategies and Curriculum Adaptations for Learners with Severe/Multiple Disabilities,3,Graduate
SPED 70600,Strategies and Curriculum Adaptations for Learners with Severe/Multiple Disabilities,3,Graduate
EDESL 70153,Strategies for Teaching Pronunciation in the ESL Classroom,1,Graduate
COUNS 75250,Strategies1:Learning,3,Graduate
NURS 69952,Strategy in Nursing Mgmt,3,Graduate
MUS 76055,Stravinsky Life and Time,3,Graduate
HED 72752,Stress Management,3,Graduate
PSYCH 74400,"Stress, Trauma, and Resilience",3,Graduate
MUS 64100,Strings,1,Graduate
COUNS 75350,"Strt Lrn Cnsl 2:Voc,",3,Graduate
BIOL 79062,Struc:Biol Macmolecu,3,Graduate
PT 66100,Struct & Funct of NS,3,Graduate
CHEM 66800,Structural Biology,3,Graduate
BIOL 79097,Structure of Biological Macromolecules,3,Graduate
ENGL 50500,Structure of English Language,3,Graduate
EDESL 70500,Structure of English: A Pedagogical View 3,3,Graduate
URBG 70200,Structure of the Urban Region,3,Graduate
ENGL 76500,Stud British & Amer Literature,3,Graduate
ENGL 76100,Stud Late 20th/Early 21th Cen,3,Graduate
ENGL 76800,Stud South Asian & Ind Lit,3,Graduate
ENGL 77300,Stud US Latina/o Literature,3,Graduate
ENGL 78400,Stud Wrk Single Writ,3,Graduate
THC 76050,Stud: Prod & Directing,3,Graduate
THC 76053,Stud:Amer Plays,3,Graduate
THC 76052,Stud:Mime & Masks,3,Graduate
THC 76051,Stud:Stanislavsky,3,Graduate
SPED 74855,"Student Teaching 2: Blindness and Visual Impairment, Grade 7-12 (KC)",1,Graduate
SPED 74854,"Student Teaching 2: Blindness and Visual Impairment, Preschool-Grade 6 (KC)",1,Graduate
SPEDE 79550,"Student Teaching Early Childhood Ed w/Annotation in Severe/Multiple Disabilities, 36 Days Pre-K (KC)",2,Graduate
SPEDE 79551,"Student Teaching Early Chldhd Special Ed w/Annotation Severe Multiple Disabilities, 36 days K-2 (KC)",2,Graduate
SEDC 75900,Student Teaching for Computer Science (KC),4,Graduate
SEDC 76411,Student Teaching in Biology In Grades 7-9,3,Graduate
SEDC 76421,"Student Teaching in Biology, Grades 10-12",3,Graduate
SEDC 75401,"Student Teaching in Biology, Grades 7-12 (KC)",4,Graduate
SEDC 76422,"Student Teaching in Chemistry, Grades 10-12",3,Graduate
SEDC 75402,"Student Teaching In Chemistry, Grades 7-12 (KC)",4,Graduate
SEDC 76412,"Student Teaching in Chemistry, Grades 7-9",3,Graduate
CHND 73100,"Student Teaching In Chinese, Grades 7-12 (KC)",4,Graduate
DANED 76602,Student Teaching in Dance Grades PreK-12 (KC),4,Graduate
DANED 76605,Student Teaching in Dance Grades PreK-12 (KC),4,Graduate
ECC 71650,Student Teaching in Early Childhood Bilingual Settings (KC),3,Graduate
ECC 71600,Student Teaching in Early Childhood Settings (KC),3,Graduate
SPEDE 77800,Student Teaching in Early Childhood Special Education (KC),1,Graduate
SPEDE 77850,Student Teaching in Early Childhood Special Education with an Annotation in Severe Multiple Disabili,2,Graduate
SEDC 76424,"Student Teaching in Earth Science, Grades 10-12",3,Graduate
SEDC 75404,"Student Teaching in Earth Science, Grades 7-12 (KC)",4,Graduate
SEDC 76414,"Student Teaching in Earth Science, Grades 7-9",3,Graduate
SEDC 76120,"Student Teaching In English, Grades 10-12",3,Graduate
SEDC 75100,"Student Teaching in English, Grades 7–12 (KC)",4,Graduate
SEDC 76221,"Student Teaching in French, Grades 10-12",3,Graduate
SEDC 75201,"Student Teaching in French, Grades 7-12 (KC)",4,Graduate
SEDC 76211,"Student Teaching in French, Grades 7-9",3,Graduate
CEDC 72500,Student Teaching in Grades 1-3 (KC),3,Graduate
CEDC 72400,Student Teaching in Grades 1-6 (KC),4,Graduate
CEDC 72600,Student Teaching in Grades 4-6 (KC),3,Graduate
SEDC 76222,"Student Teaching in Italian, Grades 10-12",3,Graduate
SEDC 75202,"Student Teaching in Italian, Grades 7-12 (KC)",4,Graduate
SEDC 76212,"Student Teaching in Italian, Grades 7-9",3,Graduate
LATED 75120,"Student Teaching in Latin, Grades 10-12",3,Graduate
LATED 75110,"Student Teaching in Latin, Grades 7-9",3,Graduate
LATED 73100,"Student Teaching in Latin, Grades 7–12 (KC)",4,Graduate
SEDC 76320,"Student Teaching in Mathematics, Grades 10-12",3,Graduate
SEDC 76310,"Student Teaching In Mathematics, Grades 7-9",3,Graduate
SEDC 75300,"Student Teaching in Mathematics, Grades 7–12 (KC)",4,Graduate
SEDC 76620,"Student Teaching in Music, Grades 7-12",3,Graduate
SEDC 76610,"Student Teaching in Music, Grades Pre-K-6",3,Graduate
SEDC 75600,"Student Teaching in Music, Pre-K-12 (KC)",4,Graduate
SEDC 76423,"Student Teaching in Physics, Grades 10-12",3,Graduate
SEDC 75403,"Student Teaching In Physics, Grades 7-12 (KC)",4,Graduate
SEDC 76413,"Student Teaching in Physics, Grades 7-9",3,Graduate
SEDC 76520,"Student Teaching In Social Studies, Grades 10-12",3,Graduate
SEDC 76510,"Student Teaching in Social Studies, Grades 7-9",3,Graduate
SEDC 75500,"Student Teaching in Social Studies, Grades 7–12 (KC)",4,Graduate
SEDC 76223,"Student Teaching in Spanish, Grades 10-12",3,Graduate
SEDC 75203,"Student Teaching in Spanish, Grades 7-12 (KC)",4,Graduate
SEDC 76213,"Student Teaching in Spanish, Grades 7-9",3,Graduate
ARTED 71200,Student Teaching in the Visual Arts Grades Pre-K-12 (KC),4,Graduate
SPED 77552,Student Teaching of Adolescents Learning Disabilities Grades 7-12,1.5,Graduate
SPED 78552,"Student Teaching/Supervised Practicum: Learning Disabilities, Grades 1-3 or 4-6",1.5,Graduate
SPED 79560,Student Teaching/Supervised Teaching in Multiple Disabilities Including Deafblindness (PreK to 12),4,Graduate
SPED 75254,Student Teaching: Behavior Disorders Grades 1-6 (Part 1) (KC),3,Graduate
SPED 75256,Student Teaching: Behavior Disorders Grades 1-6 (Part 2) (KC),3,Graduate
SPED 75250,"Student Teaching: Behavior Disorders, Grades 1-3",2,Graduate
SPED 75200,"Student Teaching: Behavior Disorders, Grades 1-3 and 4-6",4,Graduate
SPED 75251,"Student Teaching: Behavior Disorders, Grades 4-6 (KC)",2,Graduate
SPED 74851,"Student Teaching: Blindness and Visual Impairment, Grades 7-12 (KC)",2,Graduate
SPED 74800,"Student Teaching: Blindness and Visual Impairment, Preschool - Grade 12 (KC)",4,Graduate
SPED 74850,"Student Teaching: Blindness and Visual Impairment, Preschool - Grade 6 (KC)",2,Graduate
SPED 73751,"Student Teaching: Deaf and Hard-of-Hearing, Grades 7-12 (KC)",2,Graduate
SPED 73750,"Student Teaching: Deaf and Hard-of-Hearing, Preschool - Grade 6 (KC)",2,Graduate
SPEDE 77700,Student Teaching: Early Childhood Special Education,4,Graduate
SPEDE 77750,Student Teaching: Early Childhood Special Education with Annotation in Severe Disabilities,4,Graduate
SEDC 76110,Student Teaching: English 7-9,3,Graduate
SPED 72500,Student Teaching: Learning Disabilities Grades 1-6 (KC),3,Graduate
SPED 78551,"Student Teaching: Learning Disabilities, Grades 1-3 or 4-6",1.5,Graduate
SPED 78500,"Student Teaching: Learning Disabilities, Grades 1-3 or 4-6 (KC)",4,Graduate
SPED 72600,"Student Teaching: Learning Disabilities, Grades 1-6 (Part 2) (KC)",3,Graduate
SPED 79550,"Student Teaching: Severe/ Multiple Disabilities Including Deafblindness, Grades 1-3 (KC)",2,Graduate
SPED 79551,"Student Teaching: Severe/ Multiple Disabilities Including Deafblindness, Grades 4-6 (KC)",2,Graduate
SPED 79500,"Student Teaching: Severe/Multiple Disabilities, Including Deafblindness, Grades 1-6",4,Graduate
FREN 79551,Studies 18th Century French Theater,3,Graduate
ENGL 77600,Studies Digital Media,3,Graduate
COMSC 72300,Studies in Bilingualism,3,Graduate
HIST 77459,Studies in Biography,3,Graduate
ENGL 77800,Studies in Comparative Literature,3,Graduate
THC 71000,Studies in Dramatic Genre,3,Graduate
FREN 70200,Studies in French Criticism,3,Graduate
HIST 77100,Studies in Historical Writing,3,Graduate
ENGL 78300,Studies in Literary Criticism,3,Graduate
ENGL 78700,Studies in Literary Theory and Criticism,3,Graduate
ENGL 71000,Studies in Literature and Language,3,Graduate
ENGL 72500,Studies in Restoration and 18th-century Literature,3,Graduate
ENGL 78600,Studies in Rhetoric,3,Graduate
ENGL 74100,Studies in Romanticism,3,Graduate
ENGL 71500,Studies in Shakespeare,3,Graduate
ENGL 74150,Studies in the Romantic Novel,3,Graduate
THC 76000,Studies in Theatre History and Production,3,Graduate
ENGL 70700,Studies Medieval Literature,3,Graduate
ENGL 77400,Studies Native American Literature,3,Graduate
DAN 73000,Studies of Forms,3,Graduate
ADSUP 72700,Studies: Hist of Ed,3,Graduate
IMA 78091,Studio,3,Graduate
ARTCR 61400,Studio Tutorial 1,3,Graduate
ARTCR 61500,Studio Tutorial 2,3,Graduate
ARTCR 61600,Studio Tutorial 3,3,Graduate
STABD 71109,Study Abroad - 9 Credits External (new),-,Graduate
SPED 75051,Study and Behavior Disorder (KC),3,Graduate
FREN 79900,"Study of Particular Writer, Trend, or Perspective in French Literature. Topics to be Announced in Ad",3,Graduate
MUS 74274,Style and Idea,3,Graduate
MUS 74067,Style and Structure in 20th Century Music,3,Graduate
SSW 70231,Substance Abuse and Alcoholism and Social Welfare Policy,3,Graduate
COMHE 77045,Substance Abuse Policy,3,Graduate
PH 77033,Subt Abuse Pol & Res,3,Graduate
URBG 78723,"Suburb: Ppl,Place,Pol",3,Graduate
SSW 79714,Successfully Navigating work in Social Service Organizations,3,Graduate
COMSC 70700,Summative Project 2,2,Graduate
COMSC 70600,Summative Project I,2,Graduate
COMSC 77200,Summer Clinical Practicum in Speech-Language Pathology 2,1,Graduate
COMSC 77101,Summer Clinical Practicum in Speech-Language Pathology I,1,Graduate
ADSUP 72450,Sup & Inst-Spec Educ,3,Graduate
ADSUP 72451,Sup of Instr Biling,3,Graduate
EDESL 78800,"Sup Pract TESOL, YL (KC)",1,Graduate
BILED 78100,Sup Prct-Blng Tchrs,2,Graduate
BILED 782FW,"Sup Tchg, 1-3 & 4-6",4,Graduate
PHYS 851U0,Super Conductivity,4,Graduate
RAS 78965,Super Powers in Decline,3,Graduate
IMA 78008,Superstation: Experimental TV Studio,3,Graduate
EDUC 71700,Supervised Clinical Experience 1,1,Graduate
EDUC 71800,Supervised Clinical Experience 2,2,Graduate
SPED 77400,Supervised Clinical Teaching and Assessment of Adolescents with Disabilities: Part 2 (KC),3,Graduate
SPED 77200,Supervised Clinical Teaching of Adolescents with Disabilities: Part 1 (KC),2,Graduate
SPED 77700,Supervised Clinical Teaching of Students with Learning Disabilities (Year-Long) (KC),1.5,Graduate
SPED 78200,Supervised Clinical Teaching of Students with Learning Disabilities: Part 1 (KC),2,Graduate
SPED 78400,Supervised Clinical Teaching of Students with Learning Disabilities: Part 2 (KC),2,Graduate
BIOS 73700,Supervised Fieldwork,3,Graduate
PH 73700,Supervised Fieldwork,3,Graduate
EPI 73700,Supervised Fieldwork,3,Graduate
HPM 73701,Supervised Fieldwrk1,3,Graduate
SPED 74857,"Supervised Practicum 2: Blind and Visual Impairment, Grades 7-12 (KC)",1,Graduate
SPED 74856,"Supervised Practicum II: Blind and Visual Impairment, Preschool-Grade 6 (KC)",1,Graduate
ECC 71700,Supervised Practicum in Early Childhood (KC),2,Graduate
ECC 71750,Supervised Practicum in Early Childhood Bilingual Setting,1,Graduate
EDESL 78810,Supervised Practicum in the Elementary School: Pre-K-6,1,Graduate
EDESL 78820,Supervised Practicum in the Secondary School: Grades 7-12,1,Graduate
SPED 75255,Supervised Practicum: Behavior Disorders Grades 1-6 (Part 1) (KC),3,Graduate
