"course_code","course_title","department","credits","description"
"AERO 2200","Team and Leadership Fundamentals","Aerospace Studies (AERO)","2","This course is designed to provide a fundamental understanding of both leadership and team building to further develop an AFROTC cadet into a future DAF officer. Students are taught from the beginning that there are many layers to leadership, including aspects that do not always come to mind. Such things include listening, understanding themselves, being a good follower, and problem solving efficiently. The students will apply these leadership perspectives when completing team building activities and discussing many topics including conflict management. Students will demonstrate basic verbal and written communication skills. Course includes Leadership Lab.Credit HoursPrerequisites or Corequisites:AERO 1100andAERO 1200andAERO 2100"
"AERO 3100","Leading People and Effective Communication","Aerospace Studies (AERO)","3","In this course, students will gain a more in-depth understanding of how to effectively lead people by providing them with the tools to use throughout their real-world leadership roles. Students will hone their writing and public speaking skills, by completing many briefings and Department of the Air Force (DAF) style writing assignments. Lastly, this course involves many guided discussions on leadership, and ethics so that students develop effective leadership capabilities while harnessing their unique perspectives, knowledge, and abilities. Course includes Leadership Lab.Credit HoursPrerequisites or Corequisites:AERO 1100,AERO 1200,AERO 2100, andAERO 2200"
"AERO 3200W","Leading People and Effective Communication - Writing Intensive","Aerospace Studies (AERO)","3","Continues teaching cadets advanced skills and knowledge in management and leadership.  Special emphasis is placed on enhancing leadership skills and communication.  Cadets have an opportunity to try out these leadership and management techniques in a supervised environment as juniors and seniors. Leadership lab.Credit Hours"
"AERO 4100","National Security Affairs, Leadership Responsibility, and Active Duty Preparation 1","Aerospace Studies (AERO)","3","In this course, students will comprehend the basic elements of national security policy and process. Students will learn basic Department of the Air Force operations as well as understand selected roles of the military in society and current domestic and international issues affecting the military profession. Students will learn the responsibility, authority, and functions of a Department of the Air Force commander and selected provisions of the military justice system. The final portion of the course is designed to prepare students for life as a second lieutenant on active duty. Course includes Leadership Lab.Credit HoursPrerequisites or Corequisites:AERO 1100,AERO 1200,AERO 3100andAERO 3200W"
"AERO 4200W","National Security, Leadership Responsibilities, and Active Duty Preparation II - Writing Intensive","Aerospace Studies (AERO)","3","In this writing intensive course, students will comprehend the basic elements of national security policy and process. Students will learn basic Department of the Air Force operations as well as understand selected roles of the military in society and current domestic and international issues affecting the military profession. Students will learn the responsibility, authority, and functions of a Department of the Air Force commander and selected provisions of the military justice system. The final portion of the course is designed to prepare students for life as a second lieutenant on active duty. Course includes Leadership Lab.Credit HoursPrerequisites or Corequisites:AERO 1100,AERO 1200,AERO 2100,AERO 2200,AERO 3100,AERO 3200WandAERO 4100"
"AERO 4887","Internship in Aerospace Studies ROTC Lab","Aerospace Studies (AERO)","0","Designed for students who have taken all available Aerospace Studies ROTC lecture courses to remain active in the program. Supervised internship lab with approval of Director of Undergraduate Studies and academic adviser. Course appears on transcript for zero credit and does not count toward full-time enrollment. No tuition or fees are charged. Graded on S/U basis only.Credit HoursPrerequisites:AERO 1100,AERO 1200,AERO 3100,AERO 3200W,AERO 4100andAERO 4200W. Requires instructor's consent"
"ABM 1010","Introduction to Agribusiness Management","Agribusiness Management (ABM)","3","Introduction to Agribusiness Management, will provide students the opportunity to learn about business, agriculture, food, and the environment. Students will develop an understanding of how agriculture contributes to the U.S. economy and international markets. Agriculture is one of the fastest growing sectors in the U.S. economy and provides many great career opportunities nationwide. Students will learn about careers in agribusiness and food industry sales, commodity and food product marketing, entrepreneurial endeavors, farm management and production, financial management and analysis, human and public relations, policy and law and supply chain management.Credit Hours"
"ABM 1041","Applied Microeconomics","Agribusiness Management (ABM)","3","Introduction to the microeconomic principles and their application to decision-making in agribusinesses. Consumer decision analysis, producer goals and optimization and the market environment where they meet and trade. Applications to current issues.  Students who completeABM 1041may not have credit forECONOM 1014.Credit Hours"
"ABM 1042","Applied Macroeconomics","Agribusiness Management (ABM)","3","Introduction to macroeconomic principles and their application to agriculture-food sector and natural resource issues. Using macroeconomic principles in decision making and in evaluating national and regional economic problems and issues.  Students who completeABM 1042may not have credit forECONOM 1015.Credit Hours"
"ABM 1120","Population, Environment and Sustainability","Agribusiness Management (ABM)","3","(same asSOCIOL 1120,PEA_ST 1120,NAT_R 1120). Changes in the structures and characteristics of population groups and their relationships to central environmental, development and sustainability issues.  Graded on A-F basis only.Credit Hours"
"ABM 1200","Applied Computer Applications","Agribusiness Management (ABM)","3","This course is an applied problem based learning opportunity for students to gain Excel spreadsheet related skills critical to careers in agriculture, food and natural resources. Students will learn intermediate and advanced spreadsheet skills essential for problem solving and decision making in these biologically influenced fields.Credit Hours"
"ABM 1230","Introduction to the Agricultural Policy Process","Agribusiness Management (ABM)","3","This course is designed to help students recognize various aspects of agricultural policy and leadership. Students will learn about the food/agriculture/rural policy making process, the impact of those policies, and the role of leadership through discussions with recognized local, state, and national leaders in agriculture and policymaking. Graded on A-F basis only. Recommended Freshman preferred.Credit Hours"
"ABM 1230H","Introduction to the Agricultural Policy Process - Honors","Agribusiness Management (ABM)","3","This course is designed to help students recognize various aspects of agricultural policy and leadership. Students will learn about the food/agriculture/rural policy making process, the impact of those policies, and the role of leadership through discussions with recognized local, state, and national leaders in agriculture and policymaking. Graded on A-F basis only.Credit HoursPrerequisites:Honors eligibility required.  Recommended Freshman preferred"
"ABM 2050","For the Love of Food: Global Food System Debate","Agribusiness Management (ABM)","3","This course is designed to develop students' understanding of the food system from farm to plate and the consumer's role in the global food system. Gaining a knowledge base on food system dynamics will allow students to better understand the societal and policy making processes behind food production. Each week we will discuss key topics and issues facing the food system today. This class will help students develop critical thinking skills to address challenges in the global food system.Credit Hours"
"ABM 2070W","Environmental Economics and Policy - Writing Intensive","Agribusiness Management (ABM)","3","(same as ENV_ST 2070). Examines current environmental and natural resource issues using a systems perspective and key economic concepts. Explores connections between the environment and the economy based on problems at the local, national, and international levels.Credit HoursPrerequisites:sophomore standingRecommended:ENGLSH 1000"
"ABM 2123","Quantitative Applications in Agricultural and Natural Resource Sciences","Agribusiness Management (ABM)","3","Familiarize students with the use of quantitative tools in developing and analyzing fundamental concepts in agricultural and natural resource sciences.Credit HoursPrerequisites:MATH 1050,MATH 1100, orMATH 1160"
"ABM 2215","Introduction to the Theory and Practice of Sustainable Agriculture","Agribusiness Management (ABM)","3","This experiential course provides an overview of the theoretical and practical principles of sustainable agriculture by exploring the holistic nature of sustainable agriculture, and analyzing agriculture systems based on their impact on the environment, economy and community.Credit Hours"
"ABM 2215H","Introduction to the Theory and Practice of Sustainable Agriculture - Honors","Agribusiness Management (ABM)","3","This experiential course provides an overview of the theoretical and practical principles of sustainable agriculture by exploring the holistic nature of sustainable agriculture, and analyzing agriculture systems based on their impact on the environment, economy and community.  Prerequisites: Honors eligibility requiredCredit Hours"
"ABM 2225","Statistical Analysis","Agribusiness Management (ABM)","3","Elementary statistical inference.Credit HoursPrerequisites:MATH 1100"
"ABM 2294","Market Watch - Understanding and Using Commodity Markets","Agribusiness Management (ABM)","3","This course is an introduction to commodity merchandising with a focus on the underlying fundamental market factors that determine commodity prices. In addition to monitoring market news, weather and supply/demand, students learn about cash, futures and options markets. Various merchandising tools are examined and how they can be applied to develop effective commodity merchandising strategies.Credit HoursRecommended:Excel"
"ABM 2301","Topics in Agribusiness Management","Agribusiness Management (ABM)","1-3","Initial offering of a course in a specific subject matter area related to Agribusiness Management. The course is offered when proposed by a faculty member in that area of expertise.Credit Hour"
"ABM 3150","International Agribusiness","Agribusiness Management (ABM)","3","This course covers the primary factors that shape the business environment for food and agricultural firms conducting business across borders.  The course examines how culture, institutions and public policy affect business operations and business strategies.Credit HoursRecommended:ABM 3183"
"ABM 3183","The Economics of the Food, Fiber and Fuel Supply Chain","Agribusiness Management (ABM)","3","Analysis of supply chain decision making in the transformation of agricultural products into food, fiber, and fuel products. Provides an understanding for how to apply economic principles to managerial decisions in the face of production uncertainty, policy implementation, and changes in consumer preference.Credit HoursPrerequisites:ABM 1041orECONOM 1014Recommended:ABM 1200,ABM 1042orECONOM 1015"
