subject,code,title,hours
PRTH - Practical Theology,PRTH 7110,Spiritual Direction I: Theology and Practice of Soul Care,(1)
PRTH - Practical Theology,PRTH 7130,Spiritual Direction III: Deepening Discernment,(1)
PRTH - Practical Theology,PRTH 7140,Theology and Healthcare Praxis,(1)
PRTH - Practical Theology,PRTH 7200,Practicum in Healthcare,(2)
PRTH - Practical Theology,PRTH 7210,Spiritual Direction II: The Art and Skill of Companioning,(2)
PRTH - Practical Theology,PRTH 7230,Spiritual Direction IV: Contexts of Ministry,(2)
PRTH - Practical Theology,PRTH 7300,Introduction to Christian Education,(3)
PRTH - Practical Theology,PRTH 7310,Formation for Congregations and their Leaders,(3)
PRTH - Practical Theology,PRTH 7311,Spiritual Formation through the Life Span,(3)
PRTH - Practical Theology,PRTH 7312,Traditions of Christian Spirituality and Prayer,(3)
PRTH - Practical Theology,PRTH 7313,Formation and Discipleship of Children,(3)
PRTH - Practical Theology,PRTH 7314,Leading Small Groups and Retreats,(3)
PRTH - Practical Theology,PRTH 7316,Christian Worship,(3)
PRTH - Practical Theology,PRTH 7320,Teaching for Transformation: Intro to Contemporary Christian Religious Education/Formation,(3)
PRTH - Practical Theology,PRTH 7321,Foundations of Ministry with Youth and Emerging Adults,(3)
PRTH - Practical Theology,PRTH 7330,Theological Anthropology and Healthcare,(3)
PRTH - Practical Theology,PRTH 7331,Christian Theological Tradition in Healthcare,(3)
PRTH - Practical Theology,PRTH 7340,Creation Care as Spiritual Practice,(3)
PRTH - Practical Theology,PRTH 7350,Theology and Philosophy of Youth Ministry,(3)
PRTH - Practical Theology,PRTH 7352,Discipleship and Evangelism of Youth,(3)
PRTH - Practical Theology,PRTH 7354,Seminar in College Ministry,(3)
PRTH - Practical Theology,PRTH 7356,Youth and Family Ministry,(3)
PRTH - Practical Theology,PRTH 7358,"Youth, Pop Culture and Mass Media",(3)
PRTH - Practical Theology,PRTH 7361,Worship in the Church,(3)
PRTH - Practical Theology,PRTH 7362,The Song of the Church,(3)
PRTH - Practical Theology,PRTH 7363,Liturgical Traditions,(3)
PRTH - Practical Theology,PRTH 7364,Worship in Global Perspective,(3)
PRTH - Practical Theology,PRTH 7365,Congregational Song in Global Perspective,(3)
PRTH - Practical Theology,PRTH 7366,Congregational Song in Historical Perspective,(3)
PRTH - Practical Theology,PRTH 7379,Principles in Teaching the Christian Faith,(3)
PRTH - Practical Theology,PRTH 7391,Integrative Seminar: Faith and Practice,(3)
PSC - Political Science,PSC 1305,American National Government,(3)
PSC - Political Science,PSC 1305,American National Government,(3)
PSC - Political Science,PSC 1305,American National Government,(3)
PSC - Political Science,PSC 1306,American State and Local Government,(3)
PSC - Political Science,PSC 1387,"The U.S. Constitution, Its Interpretation, and the American Political Experience",(3)
PSC - Political Science,PSC 1V9R,Research,(3)
PSC - Political Science,PSC 2301,Research Writing: Political Science Methods,(3)
PSC - Political Science,PSC 2303,Criminal Justice and Community Law Enforcement,(3)
PSC - Political Science,PSC 2306,Texas Civic Engagement & Politics in Action,(3)
PSC - Political Science,PSC 2315,Fundamentals of International Politics,(3)
PSC - Political Science,PSC 2343,Introduction to Western Political Philosophy,(3)
PSC - Political Science,PSC 2V90,Political Science Summer Internship,(3)
PSC - Political Science,PSC 2V9R,Research,(3)
PSC - Political Science,PSC 3300,The Environment and Political Processes,(3)
PSC - Political Science,PSC 3304,Comparative Politics,(3)
PSC - Political Science,PSC 3309,Baylor in Washington Special Topics in Public Policy,(3)
PSC - Political Science,PSC 3310,Legislative Process and Behavior,(3)
PSC - Political Science,PSC 3311,Moot Court,(3)
PSC - Political Science,PSC 3312,Principles of Public Administration,(3)
PSC - Political Science,PSC 3314,Politics and Problems of Developing Countries,(3)
PSC - Political Science,PSC 3320,Minority and Ethnic Group Politics,(3)
PSC - Political Science,PSC 3321,Criminal Law,(3)
PSC - Political Science,PSC 3322,American Public Policy,(3)
PSC - Political Science,PSC 3324,World Political Systems,(3)
PSC - Political Science,PSC 3325,Ethnopolitical Conflicts,(3)
PSC - Political Science,PSC 3330,The American Presidency,(3)
PSC - Political Science,PSC 3335,Contemporary American Foreign Policy: An Examination of Regions and Issues,(3)
PSC - Political Science,PSC 3339,Law and Religion in the United States,(3)
PSC - Political Science,PSC 3340,Campaigns and Elections,(3)
PSC - Political Science,PSC 3345,Making American Foreign Policy,(3)
PSC - Political Science,PSC 3353,American Political Thought,(3)
PSC - Political Science,PSC 3355,The Causes of War,(3)
PSC - Political Science,PSC 3363,Classical Political Philosophy,(3)
PSC - Political Science,PSC 3364,Medieval Political Philosophy,(3)
PSC - Political Science,PSC 3365,"Politics, Games, and Strategy",(3)
PSC - Political Science,PSC 3372,"Law, Justice and the Community",(3)
PSC - Political Science,PSC 3373,Western Political Thought: Modern,(3)
PSC - Political Science,PSC 3374,European Union Politics,(3)
PSC - Political Science,PSC 3375,Model United Nations,(3)
PSC - Political Science,PSC 3382,Public Service Internship,(3)
PSC - Political Science,PSC 3392,Washington Internship,(3)
PSC - Political Science,PSC 3692,Baylor in Washington Semester Internship,(6)
PSC - Political Science,PSC 3698,Bob Bullock Internship,(6)
PSC - Political Science,PSC 3992,Baylor in Washington Semester Internship,(9)
PSC - Political Science,PSC 3V9R,Research,(3)
PSC - Political Science,PSC 4300,Political Behavior,(3)
PSC - Political Science,PSC 4303,International Human Rights,(3)
PSC - Political Science,PSC 4304,Governments and Politics of Latin America,(3)
PSC - Political Science,PSC 4305,International Law,(3)
PSC - Political Science,PSC 4307,Environmental Law,(3)
PSC - Political Science,PSC 4309,Environmental Justice,(3)
PSC - Political Science,PSC 4310,Politics and Communication,(3)
PSC - Political Science,PSC 4312,Governments and Politics of Africa,(3)
PSC - Political Science,PSC 4313,Politics and Literature,(3)
PSC - Political Science,PSC 4314,Government and Politics of Mexico,(3)
PSC - Political Science,PSC 4315,Political Geography,(3)
PSC - Political Science,PSC 4316,Grand Strategy,(3)
PSC - Political Science,PSC 4320,African American Politics,(3)
PSC - Political Science,PSC 4321,Administrative Law,(3)
PSC - Political Science,PSC 4322,Seminar in Public Administration,(3)
PSC - Political Science,PSC 4323,Money in Politics,(3)
PSC - Political Science,PSC 4324,Special Topics in British Government and Politics,(3)
PSC - Political Science,PSC 4325,Asian International Relations,(3)
PSC - Political Science,PSC 4329,Political Sociology,(3)
PSC - Political Science,PSC 4330,Urban Political Processes,(3)
PSC - Political Science,PSC 4334,Governments and Politics of the Middle East,(3)
PSC - Political Science,PSC 4335,Public Discourse and Foreign Policy,(3)
PSC - Political Science,PSC 4340,African American Communication,(3)
PSC - Political Science,PSC 4342,Public Policy and the Courts,(3)
PSC - Political Science,PSC 4344,Government and Politics of Russia,(3)
PSC - Political Science,PSC 4346,Intelligence and Covert Action,(3)
PSC - Political Science,PSC 4350,Political Parties,(3)
PSC - Political Science,PSC 4351,Criticism of Contemporary Public Address,(3)
PSC - Political Science,PSC 4352,The Politics of Poverty,(3)
PSC - Political Science,PSC 4353,Social Philosophy,(3)
PSC - Political Science,PSC 4354,Governments and Politics of Western Europe,(3)
PSC - Political Science,PSC 4355,"Power, Morality, and International Relations",(3)
PSC - Political Science,PSC 4361,American Constitutional Law,(3)
PSC - Political Science,PSC 4364,The Governments and Politics of the Asia-Pacific Region,(3)
PSC - Political Science,PSC 4365,International Political Economics,(3)
PSC - Political Science,PSC 4370,Politics and Religion,(3)
PSC - Political Science,PSC 4373,Special Topics in Political Philosophy,(3)
PSC - Political Science,PSC 4374,Governments and Politics of East Asia,(3)
PSC - Political Science,PSC 4375,International Organization,(3)
PSC - Political Science,PSC 4379,Islam and Democracy,(3)
PSC - Political Science,PSC 4380,Government and Business,(3)
PSC - Political Science,PSC 4381,American Constitutional Law,(3)
PSC - Political Science,PSC 4383,Contemporary Political Thought,(3)
PSC - Political Science,PSC 4384,"Wars, Ideas, and State-building",(3)
PSC - Political Science,PSC 4385,Diplomacy in Theory and Practice,(3)
PSC - Political Science,PSC 4386,Russia and the World,(3)
PSC - Political Science,PSC 4388,Ukraine in Europe,(3)
PSC - Political Science,PSC 4390,Reading Course in Political Science,(3)
PSC - Political Science,PSC 4392,Special Topics in International Political Economics,(3)
PSC - Political Science,PSC 4393,Special Topics in Comparative Politics,(3)
PSC - Political Science,PSC 4395,Terrorism,(3)
PSC - Political Science,PSC 4396,International Studies Senior Seminar,(3)
PSC - Political Science,PSC 4397,Political Regimes and International Security,(3)
PSC - Political Science,PSC 4399,The Good Citizen in American Film & Pop Culture,(3)
PSC - Political Science,PSC 4V89,Advanced Model Organization of American States,(1-3)
PSC - Political Science,PSC 4V94,Special Topics in Political Science,(1-6)
PSC - Political Science,PSC 4V9R,Research,(3)
PSC - Political Science,PSC 5199,Non-Thesis Degree Completion,(1)
PSC - Political Science,PSC 5310,Seminar in American Politics,(3)
PSC - Political Science,PSC 5311,Readings from the Philosophers,(3)
PSC - Political Science,PSC 5312,Social Science Data Analysis,(3)
PSC - Political Science,PSC 5315,Development of International Relations Thought,(3)
PSC - Political Science,PSC 5320,Seminar in Comparative Public Policy,(3)
PSC - Political Science,PSC 5321,Seminar in Public Law,(3)
PSC - Political Science,PSC 5322,Seminar in Public Administration,(3)
PSC - Political Science,PSC 5323,Research Design and Research Methods,(3)
PSC - Political Science,PSC 5324,Seminar in Comparative Politics,(3)
PSC - Political Science,PSC 5325,Seminar in International Relations,(3)
PSC - Political Science,PSC 5330,American Political Development,(3)
PSC - Political Science,PSC 5333,Seminar in Political Philosophy,(3)
PSC - Political Science,PSC 5335,Seminar in National Security Decision Making,(3)
PSC - Political Science,PSC 5340,The American Founding,(3)
PSC - Political Science,PSC 5342,"Seminar on Religion, Law, and Politics",(3)
PSC - Political Science,PSC 5343,Classical Political Thought,(3)
