Course Code,Course Name,Credits,Level
POLSC 27288,Contp African Poltcs,3,Undergraduate
RUSS 25675,Contraband Lit from the USSR and EEurope: Practicum,3,Undergraduate
RUSS 25676,Contraband Lit from the USSR and EEurope: Theory and History,3,Undergraduate
PH 20000,Controversal Issue Health Care,3,Undergraduate
PORT 22100,Conversational Portuguese,3,Undergraduate
JPN 40305,Cool Japan: Soft Power & the Globalization of Japanese Pop Culture,3,Undergraduate
HIST 14150,Copernican Revolution,3,Undergraduate
PHILO 20053,Copernican Revolutionary Philosophy,3,Undergraduate
PSYCH 36500,Coping with Chronic Disease,3,Undergraduate
SOC 22598,Cor Pro Seminar,3,Undergraduate
ENGL 39401,Coriolanus Against Liberalism: Dramatic and Philosophical Ideations,3,Undergraduate
ECO 36500,Corporate Finance,3,Undergraduate
THEA 38300,Costume Design 1,3,Undergraduate
THEA 25365,Costume Fashion Technology,3,Undergraduate
THEA 39300,Costume for the Stge,3,Undergraduate
THEA 39000,"Costume, Fashion, and Cultural Studies",3,Undergraduate
CSCI 10N01,Counting by Writing Code,1,Undergraduate
ANTHC 30900,Countryside and City: Comparative Perspectives,3,Undergraduate
MUSPF 36903,Creating Opera: A Workshop for Singers,1,Undergraduate
THEA 39704,Creating Theatre for Children,3,Undergraduate
BUS 21000,Creating Value through Marketing,3,Undergraduate
ENGL 25176,Creating:American Nation,3,Undergraduate
ECC 30400,Creative Arts and Play-Based Learning,2,Undergraduate
MEDP 23400,Creative Code,3,Undergraduate
THEA 35000,Creative Drama Leadership,3,Undergraduate
THEA 25000,Creative Dramatics,3,Undergraduate
THEA 24100,Creative Dramatics,3,Undergraduate
ENGL 48491,Creative Non-Fiction,3,Undergraduate
HONS 20144,Creative Process,3,Undergraduate
ENGL 48419,Creative Prose,3,Undergraduate
ENGL 4941V,Creative Prose,3,Undergraduate
ENGL 38684,Creative Reading,3,Undergraduate
HONS 20127,Creativity,3,Undergraduate
SOC 42545,Crim Policy & Prac,3,Undergraduate
ENGL 25193,Crime And Punishment,3,Undergraduate
SOC 3251W,"Crime, Immigration and Urban Space",3,Undergraduate
PH 40025,Criminal Justice and Health,3,Undergraduate
SOC 3251P,Criminal Justice and Public Policy,3,Undergraduate
HUM 25062,Criminal Law,3,Undergraduate
POLSC 34300,Criminal Law,3,Undergraduate
SOC 31900,Criminology,3,Undergraduate
HIST 38464,Crises Mod Jew Hist,3,Undergraduate
HR 22028,Crisis as Opportunity: Feminist reimagining of a world post- COVID-19,3,Undergraduate
EDFDN 40055,Crisis Intervention,3,Undergraduate
PH 40017,Crisis Leadership in Public Health & Healthcare,3,Undergraduate
PH 40017,Crisis Leadership in Public Health & Healthcare,3,Undergraduate
POLSC 48054,Crisis of Westrn Wld,3,Undergraduate
SEDC 32100,Critical Approaches to Teaching Reading and the Study of Literature,3,Undergraduate
PUPOL 30N04,"Critical Equity Issues at the Intersection of Disability, Policy, and Law",3,Undergraduate
WGSS 29015,Critical Heterosexuality Studies,3,Undergraduate
POLSC 29404,Critical Issues in American Politics,3,Undergraduate
PHILO 34700,Critical Philosophy of Race,3,Undergraduate
HUM 25064,Critical Prspctve,3,Undergraduate
POLSC 30476,Critical Theory & Society,3,Undergraduate
POLSC 30200,Critical Theory and Politics,4,Undergraduate
WGSL 20018,Critiques of Human Trafficking,3,Undergraduate
POLSC 27311,Critiques of Human Trafficking,3,Undergraduate
ITAL 37090,Croce and His Contemporaries,3,Undergraduate
ANTHC 32055,Cross Culture Asps-Aging,3,Undergraduate
ENGL 32951,Cross-Cult Memoir,3,Undergraduate
HONS 3011K,Cross-Currents in 20th Century Avant-Garde,3,Undergraduate
ENGL 39063,Crossing Borders,3,Undergraduate
BIOL 15000,CSI:Hunter (Forensic Biology),4.5,Undergraduate
THEA 29767,Ct Lab Performance,3,Undergraduate
NURS 39954,Ctmp Tops in Nursing,3,Undergraduate
ENGL 39066,"Ctp Fic: Cht,Cl & Con",3,Undergraduate
AFPRL 29061,Cuba,3,Undergraduate
LACS 33056,Cuba Abroad,3,Undergraduate
AFPRL 39018,"Cuba: History, Politics, and Society",3,Undergraduate
ARTH 38108,Cuban Art from the Colonial Era to the Present,3,Undergraduate
POLSC 30405,"Cul, Soc & Democracy",3,Undergraduate
HIST 25067,Cult Confr-Wrld Hist,3,Undergraduate
HIST 38205,Cult Hist Mod Italy,3,Undergraduate
ENGL 38767,Cult Imperialism Nov,3,Undergraduate
HIST 48458,"Cult, Gnd & Brt Col-Hnr",3,Undergraduate
HIST 34178,Cult.Gendr & Emp-Eng,3,Undergraduate
NFS 33200,Cultural Aspects of Food and Nutrition,3,Undergraduate
ENGL 32952,Cultural Criticism,3,Undergraduate
ANTHC 10000,Cultural Diversity in the United States: Historical and Ethnographic Perspectives,3,Undergraduate
GEOG 24700,Cultural Geography,3,Undergraduate
PSYCH 39093,Cultural Psych,3,Undergraduate
PSYCH 33400,Cultural Psychology,3,Undergraduate
PSYCH 39040,Cultural Psychology,3,Undergraduate
ENGL 34203,Cultural Rhetorics,3,Undergraduate
EDUC 26000,Culturally Responsive and Sustaining Teaching,3,Undergraduate
ENGL 25162,Culture & Literature: Vietnam War,3,Undergraduate
PSYCH 39050,Culture and Child Development,3,Undergraduate
SOC 42564,Culture and Cognition,3,Undergraduate
SOC 31400,Culture and Consumption,3,Undergraduate
AFPRL 18200,Culture and Ethnic Identity,3,Undergraduate
AFPRL 42850,Culture and Revolution in Africa,3,Undergraduate
HONS 30163,Culture Hindu India,3,Undergraduate
RUSS 15600,Culture of Imperial Russia: The Age of Empresses,3,Undergraduate
HIST 38458,"Culture, Gender & Brit Col",3,Undergraduate
PHILO 39456,"Culture, Society and Democracy",3,Undergraduate
HONS 30180,Cultures in Conflict,3,Undergraduate
ENGL 32169,CUNY and Slavery,3,Undergraduate
CUNBA 11111,CUNY BA,-,Undergraduate
ENGL 4941C,CUNY Rare Book Scholars,3,Undergraduate
HONS 3011V,"CUNY, Slavery, and Justice: Properties of Knowledge",3,Undergraduate
DAN 43150,Cur Top: Comp-Mus Dance,3,Undergraduate
BIOL 47086,Cur Top:Biosciences,2,Undergraduate
ARTH 39927,Curatorial Practices,3,Undergraduate
ARTCR 36036,Curatorial Practices,3,Undergraduate
EDUC 40051,Current Dev:Teaching Adults,3,Undergraduate
EDUC 40050,Current Dev:Writing,3,Undergraduate
SOC 22351,Current Soc Theory,3,Undergraduate
PSYCH 38100,Current Topics in Animal Behavior,3,Undergraduate
PSYCH 38703,Current Topics in LatinX Health,3,Undergraduate
BIOL 25000,Current Topics in the Biosciences,3,Undergraduate
DAN 43151,Current Topics: Dance Critique,3,Undergraduate
DAN 43152,Current Topics: Human Movement,2,Undergraduate
DAN 43153,Current Topics: Repertory,3,Undergraduate
DAN 43155,Current Topics: Repertory 2,3,Undergraduate
ENGL 49471,Cyber Cultures,3,Undergraduate
POLSC 29416,Cybersecurity,3,Undergraduate
BIOL 47077,Damaged Genes,2,Undergraduate
DAN 25256,Dance 1 - Yoga,2,Undergraduate
DAN 35256,Dance 2 - Yoga,2,Undergraduate
DAN 25274,Dance Alignment,2,Undergraduate
MUSPF 29951,Dance Band,1,Undergraduate
MUSPF 29954,Dance Band,1,Undergraduate
MUSPF 29957,Dance Band,1,Undergraduate
MUSPF 29956,Dance Band,1,Undergraduate
MUSPF 29958,Dance Band,1,Undergraduate
DAN 44200,Dance Criticism,3,Undergraduate
DAN 23100,Dance History before the 20th Century,3,Undergraduate
DAN 10200,Dance in Culture,3,Undergraduate
DAN 45000,Dance Injuries,2,Undergraduate
DAN 25500,Dance Pedagogy,2,Undergraduate
DAN 46102,Dance Seminar,3,Undergraduate
DAN 42200,Dance Workshop,2,Undergraduate
SOC 3251R,"Dance, Migration and Community",3,Undergraduate
CLA 30612,Dangerous Women and Foreigners in Greek and Roman Culture,3,Undergraduate
HONS 30193,Dante and the Classical World,3,Undergraduate
ITAL 27600,Dante's Divine Comedy in English,3,Undergraduate
ITAL 36040,Dante's Inferno,3,Undergraduate
ITAL 34500,Dante's Paradiso and Major Prose Works,3,Undergraduate
ITAL 34400,Dante's Purgatorio snd Introduction to Paradiso,3,Undergraduate
ITAL 34300,Dante's Vita Nuova and Inferno,3,Undergraduate
HONS 20171,Dante's World,3,Undergraduate
HONS 20121,Darwin and the End of Romanticism,3,Undergraduate
EDUC 22500,"DASA, Health & Safety in Birth through 21",-,Undergraduate
ECC 20200,"DASA, Health & Safety in Birth through Grade 2",-,Undergraduate
GTECH 38520,Data Analysis and Visualization with R,3,Undergraduate
POLSC 20700,Data Analysis in Political Science,3,Undergraduate
STAT 21400,Data Analysis using Statistical Software,3,Undergraduate
SOC 42539,Data Analytics & Visualizations,3,Undergraduate
CSCI 43500,Data Base Management,3,Undergraduate
CSCI 41500,Data Communications and Networks,3,Undergraduate
MEDPL 29700,Data Journalism: Telling Stories With Numbers,3,Undergraduate
SOC 42538,Data Mining,3,Undergraduate
CSCI 39579,Data Visualization,3,Undergraduate
MATH 39579,Data Visualization,3,Undergraduate
WGSA 31974,"Dcknsn,Moore,Stein",3,Undergraduate
ARTH 45022,De Chirico,3,Undergraduate
HEBR 25058,Dead Sea Scrolls-Eng,3,Undergraduate
HED 30400,Death And Dying,3,Undergraduate
NURS 34400,Death and Dying,3,Undergraduate
HIST 38226,"Death, Sex and Memory",3,Undergraduate
MUSHL 36171,"Debussy, Ravel & The French School",3,Undergraduate
HONS 20177,Decadence,3,Undergraduate
ENGL 38783,Decadent Imagination,3,Undergraduate
ENGL 49495,Decadent Imagination,3,Undergraduate
JPN 30304,Deciphering the Japanese Zodiac: Animals in Japanese Culture,3,Undergraduate
ENGL 39862,Decoding Pop Culture,3,Undergraduate
WGS 30069,Decolonizing Desire,3,Undergraduate
SOC 3252C,Decolonizing Feminism,3,Undergraduate
ENGL 32259,Decolonizing Gender: Text and Image,3,Undergraduate
WGS 3001G,Decolonizing Gender: Text and Image,3,Undergraduate
URBS 4032M,"Decommodified Housing: Theory, Methods, Practice",3,Undergraduate
CSCI 49377,Deep Learning,3,Undergraduate
ENGL 39976,Defining Culture Identity,3,Undergraduate
POLSC 30458,Dem & Equal Opprtnty,3,Undergraduate
POLSC 30401,Dem Theory & Practice,3,Undergraduate
POLSC 48015,Dem&Equal Op:Honors,3,Undergraduate
POLSC 37256,Demo in Africa,3,Undergraduate
HONS 30174,Democr & Mass Media,3,Undergraduate
POLSC 37239,Democracy & Developt,3,Undergraduate
PHILO 20089,Democracy & Globalization,3,Undergraduate
POLSC 20457,Democracy & Particpation,3,Undergraduate
POLSC 20468,Democracy & Virtue,3,Undergraduate
POLSC 27221,Democracy and Development,3,Undergraduate
POLSC 36000,Democracy and Development in a Globalizing World,4,Undergraduate
POLSC 30300,Democracy and Emergency,4,Undergraduate
POLSC 30422,Democracy and Emergency,3,Undergraduate
PHILO 39461,Democracy and Equal Opportunity,3,Undergraduate
POLSC 20479,Democracy and Its Discontents,3,Undergraduate
POLSC 30481,Democracy and Political Ethics,3,Undergraduate
SOSCI 21000,"Democracy And Society: Principles, Practices, And Problems",3,Undergraduate
POLSC 21600,Democracy and the Media,3,Undergraduate
POLSC 27201,Democracy in Africa,3,Undergraduate
POLSC 27217,"Democracy, Diversity, and Peace-Building in Multinational States",3,Undergraduate
PHILO 39412,"Democracy, Socialism and Feminism",3,Undergraduate
POLSC 20412,"Democracy, Socialism and Feminism",3,Undergraduate
POLSC 27324,Democratic Peace Theory,3,Undergraduate
ENGL 34202,Democratic Rhetoric: Election 2020 and Beyond,3,Undergraduate
ENGL 34255,Democratic Rhetoric: Hillary Clinton and Beyond,3,Undergraduate
ENGL 49421,Democratic Rhetoric: Hillary Clinton and Beyond,3,Undergraduate
PHILO 39475,Democratic Theory,3,Undergraduate
POLSC 48092,Democratic Theory,3,Undergraduate
POLSC 30500,Democratic Theory,3,Undergraduate
POLSC 48020,Democratic Theory and Practice: Honors,3,Undergraduate
ECO 39599,Demography and Economic Policy,3,Undergraduate
HONS 2011F,"Demography: Fertility, Mortality, Migration in a Changing World",3,Undergraduate
HEBR 21066,Demonic Elm-Ydish Lt,3,Undergraduate
FREN 36503,Deplacement-Voyage,3,Undergraduate
PHILO 39354,Descartes,3,Undergraduate
URBS 40322,Desgnng Placs:People,3,Undergraduate
DAN 10N00,Design and Dance,3,Undergraduate
THEA 28500,"Design Concepts for Theatre, Film, and Television",3,Undergraduate
ARTCR 28000,Design in Light and Motion,3,Undergraduate
ARTCR 38000,Design Light & Motion,3,Undergraduate
URBS 40310,Design of the City:,3,Undergraduate
URBS 40382,Designing an Urban Utopia,3,Undergraduate
WGSS 30050,"Desiring Muslims:Gender, Islam and Rights",3,Undergraduate
HIST 34110,Desp/Dem- Frnch Hist,3,Undergraduate
ENGL 38560,Desre & Ertic: Vic Nov,3,Undergraduate
ENGL 39046,Detective Fiction,3,Undergraduate
ENGL 49438,Detective Fiction,3,Undergraduate
ANTHC 40160,Dev & Int Migration,3,Undergraduate
SOC 22557,Dev & Int'l Migratn,3,Undergraduate
EDFDN 40058,Dev Iss Children-Color,3,Undergraduate
LACS 43445,Dev Media&Glob: Latam,3,Undergraduate
PSYCH 39067,Dev of Chldrn Autism,3,Undergraduate
WGSS 19000,Dev of Gender Roles,3,Undergraduate
ANTHC 32072,Dev Pgms:3D Wld Womn,3,Undergraduate
QSTA 40180,Dev Reading,2,Undergraduate
SOC 42559,Dev Theo & Practices,3,Undergraduate
ACSK 3100,Dev Writing II (ESL),1,Undergraduate
ECO 49561,Dev: Transnatl Corps,3,Undergraduate
MEDPL 29000,Developing Non-Fiction Media,3,Undergraduate
POLSC 27205,Development & Modern,3,Undergraduate
SOC 36100,Development and Globalization,3,Undergraduate
ECO 30500,Development of Economic Thought,3,Undergraduate
PSYCH 19000,Development of Gender Roles,3,Undergraduate
AFPRL 40300,Development Strategies in the Afro-Caribbean,3,Undergraduate
BIOL 30600,Developmental Biology,3,Undergraduate
PSYCH 38402,Developmental Psych and Human Rights,3,Undergraduate
PSYCH 29559,Developmental Psychology Biology,3,Undergraduate
PSYCH 32300,Developmental Psychopathology,3,Undergraduate
QSTAP 40100,Developmental Reading,2,Undergraduate
ACSK 3000,Developmental Writing 1 (ESL),1,Undergraduate
ACSK 20,Developmental Writing I,1,Undergraduate
ACSK 2000,Developmental Writing I,1,Undergraduate
SOC 25300,Deviance and Social Control,3,Undergraduate
THEA 39717,Devising Sex: Inventing Lulu,3,Undergraduate
COMPL 38170,Diasporic Voice Literature,3,Undergraduate
ENGL 49457,Diasporic Voice Literature,3,Undergraduate
ENGL 38953,Dickens,3,Undergraduate
ENGL 38864,Dickens And Hardy,3,Undergraduate
ENGL 31974,"Dickenson, Moore, Stein",3,Undergraduate
ENGL 39880,Dickinson and Whitman,3,Undergraduate
MUSPF 15151,Diction for Singers,1,Undergraduate
MUSPF 15152,Diction for Singers,1,Undergraduate
FREN 36320,Diderot,3,Undergraduate
FREN 34710,Diderot&The Encyclop,3,Undergraduate
NFS 41301,Diet and Disease,3,Undergraduate
MATH 25300,Differential Equatns,3,Undergraduate
ARTCR 36040,Digital Color Photography,3,Undergraduate
SOC 42547,Digital Content Creation,3,Undergraduate
MEDIA 36500,Digital Copyright,3,Undergraduate
POLSC 31731,Digital Copyright,3,Undergraduate
MEDP 25000,Digital Design and Usability,3,Undergraduate
GTECH 10100,Digital Earth,3,Undergraduate
ENGL 38646,Digital Humanities,3,Undergraduate
ENGL 39949,Digital Humanities American Literature,3,Undergraduate
SOC 42569,Digital Identities and the Politics of Online Branding,3,Undergraduate
CSCI 39534,Digital Image Processing,3,Undergraduate
AFPRL 39012,Digital Media and Africana Studies,3,Undergraduate
PH 40800,Digital Media and Health,3,Undergraduate
ARTCR 38200,Digital Photography,3,Undergraduate
PUPOL 30N03,"Digital Privacy, Surveillance, Security in the Pandemic Age: Implications for Public Policy",3,Undergraduate
SOC 3251Z,"Digital Privacy, Surveillance, Security in the Pandemic Age: Implications for Public Policy",3,Undergraduate
CSCI 39544,Digital Product Dev,3,Undergraduate
SOC 42543,Digital Public Health,3,Undergraduate
CSCI 39573,Digital Signal Processing,3,Undergraduate
AFPRL 21500,Digital Sources and Methodologies in Africana Studies,3,Undergraduate
ENGL 34301,Digital Storytelling,3,Undergraduate
ARTCR 36031,Digital Tools for Art,3,Undergraduate
POLSC 37395,Diplomacy,3,Undergraduate
PH 40200,Directed Fieldwork 2,2,Undergraduate
PH 40100,Directed Fieldwork I,3,Undergraduate
PH 40300,Directed Fieldwork III,3,Undergraduate
PH 41200,Directed Fieldwork Practicum,3,Undergraduate
POLSC 29102,Directed Research,2,Undergraduate
POLSC 29103,Directed Research,3,Undergraduate
THEA 37100,Directing 1,3,Undergraduate
THEA 37200,Directing II,3,Undergraduate
THEA 29758,Directing the Actor,3,Undergraduate
THEA 39749,Directing: Site Specific,3,Undergraduate
ANTHC 30N03,Disability and Culture,3,Undergraduate
PH 40028,Disability Std:Women,3,Undergraduate
ENGL 34600,Discourse Analysis,3,Undergraduate
ANTHC 40149,Discourse Analysis,3,Undergraduate
ANTHC 40176,Discourse Pragmatics,3,Undergraduate
HONS 30156,Discovery of Society,3,Undergraduate
STAT 21200,Discrete Probability,3,Undergraduate
CSCI 15000,Discrete Structures,4,Undergraduate
HIST 34193,Disease and Epidemics,3,Undergraduate
BIOL 47051,Disease Models,2,Undergraduate
SOC 3252S,"Displacement, War and Health",3,Undergraduate
ENGL 32258,Dissident Desires and Pleasures in Bohemian New York,3,Undergraduate
HUM 15056,Distinguished Living Writers,3,Undergraduate
CSCI 49378,Distr Sys & Cloud,3,Undergraduate
CSCI 49387,Distributed AI,3,Undergraduate
SOC 42524,Diverse Children and Current National Policy Debates,3,Undergraduate
SOC 42513,Diverse Children and Public Policy Debate,3,Undergraduate
URBS 40319,"Diversity and the City: Deconstructing Race, Gender and Sexuality",3,Undergraduate
ENGL 39892,Dn To The Sea In Shp,3,Undergraduate
ITAL 36050,Dntes Prse & Vta Nva,3,Undergraduate
ARTH 35120,Documentary Photography 1930's - Now,3,Undergraduate
MEDP 28100,Documentary Video Production 1,3,Undergraduate
MEDP 31100,Documentary Video Production 2,3,Undergraduate
ENGL 4941H,Doing Things with Novels,3,Undergraduate
ENGL 49008,Doing Things with Novels,3,Undergraduate
WGS 20050,Dom & Hait Lit & Cult,3,Undergraduate
AFPRL 29009,Dom & Haiti Literature Culture,3,Undergraduate
LACS 43403,Dom&Hait Lit&Cult,3,Undergraduate
LACS 33058,Dom/Trin Internship,3,Undergraduate
CHIN 40108,Domain Research in Chinese,3,Undergraduate
ENGL 39877,Domestic Fictions,3,Undergraduate
HR 22048,Domestic Violence and Human Rights,3,Undergraduate
ANTHC 32057,Domestication,3,Undergraduate
